gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021103111,1185,41338,58,10/31/2021 21:11,43,TB,right,31.13,7.82,1.61,2.15,0.16,350.72,124.62,None
2021103111,1185,41338,59,10/31/2021 21:11,43,TB,right,31.26,7.74,1.45,2.46,0.15,352.52,115.55,None
2021103111,1185,41338,60,10/31/2021 21:11,43,TB,right,31.4,7.7,1.36,2.64,0.14,356.76,103.57,None
2021103111,1185,41338,61,10/31/2021 21:11,43,TB,right,31.52,7.68,1.19,2.84,0.13,9.68,88.19,None
2021103111,1185,41338,62,10/31/2021 21:11,43,TB,right,31.64,7.71,1.29,3.16,0.12,7.45,67.79,None
2021103111,1185,41338,63,10/31/2021 21:11,43,TB,right,31.77,7.79,1.59,3.54,0.15,355.29,51.9,None
2021103111,1185,41338,64,10/31/2021 21:11,43,TB,right,31.9,7.91,1.89,3.41,0.18,355.93,42.18,None
2021103111,1185,41338,65,10/31/2021 21:11,43,TB,right,32.02,8.08,2.26,3.32,0.21,0.94,34.88,None
2021103111,1185,41338,66,10/31/2021 21:11,43,TB,right,32.16,8.29,2.6,3.05,0.25,359.76,30.34,None
2021103111,1185,41338,67,10/31/2021 21:11,43,TB,right,32.29,8.54,3.01,3.19,0.28,355.62,26.71,None
2021103111,1185,41338,68,10/31/2021 21:11,43,TB,right,32.43,8.82,3.33,2.66,0.32,353.85,25.42,None
2021103111,1185,41338,69,10/31/2021 21:11,43,TB,right,32.58,9.15,3.63,2.27,0.35,1.96,23.67,None
2021103111,1185,41338,70,10/31/2021 21:11,43,TB,right,32.73,9.49,3.88,1.82,0.38,1.96,22.97,None
2021103111,1185,41338,71,10/31/2021 21:11,43,TB,right,32.89,9.87,4.15,1.51,0.41,1.26,22.85,None
2021103111,1185,41338,72,10/31/2021 21:11,43,TB,right,33.05,10.27,4.34,1.18,0.43,359.49,21.7,None
2021103111,1185,41338,73,10/31/2021 21:11,43,TB,right,33.21,10.71,4.57,1.07,0.46,359.49,20.46,None
2021103111,1185,41338,74,10/31/2021 21:11,43,TB,right,33.37,11.15,4.71,0.88,0.47,359.49,20.17,run
2021103111,1185,41338,75,10/31/2021 21:11,43,TB,right,33.54,11.6,4.81,0.65,0.48,357.8,19.85,None
2021103111,1185,41338,76,10/31/2021 21:11,43,TB,right,33.71,12.06,4.94,0.57,0.49,0.31,19.52,None
2021103111,1185,41338,77,10/31/2021 21:11,43,TB,right,33.86,12.54,5.06,0.66,0.5,0.31,18.16,first_contact
2021103111,1185,41338,78,10/31/2021 21:11,43,TB,right,34.02,13.03,5.18,0.68,0.52,356.7,16.91,None
2021103111,1185,41338,79,10/31/2021 21:11,43,TB,right,34.15,13.54,5.24,0.78,0.52,352.87,15.28,None
2021103111,1185,41356,1,10/31/2021 21:11,29,TB,right,26.11,11.34,0.43,0.95,0.04,304.95,262.57,None
2021103111,1185,41356,2,10/31/2021 21:11,29,TB,right,26.08,11.34,0.43,0.69,0.04,307.55,273.1,None
2021103111,1185,41356,3,10/31/2021 21:11,29,TB,right,26.03,11.34,0.48,0.52,0.05,313.03,275.39,None
2021103111,1185,41356,4,10/31/2021 21:11,29,TB,right,25.99,11.35,0.48,0.37,0.04,319.89,281.76,None
2021103111,1185,41356,5,10/31/2021 21:11,29,TB,right,25.96,11.37,0.32,0.59,0.03,325.87,301.02,None
2021103111,1185,41356,6,10/31/2021 21:11,29,TB,right,25.95,11.39,0.27,0.97,0.03,330.94,327.78,ball_snap
2021103111,1185,41356,7,10/31/2021 21:11,29,TB,right,25.96,11.42,0.34,1.67,0.03,337.27,27.61,autoevent_ballsnap
2021103111,1185,41356,8,10/31/2021 21:11,29,TB,right,26,11.45,0.72,2.57,0.06,342.03,53.46,None
2021103111,1185,41356,9,10/31/2021 21:11,29,TB,right,26.07,11.51,1.13,3.11,0.09,343.83,57.73,None
2021103111,1185,41356,10,10/31/2021 21:11,29,TB,right,26.19,11.58,1.56,3.19,0.14,343.83,59.51,None
2021103111,1185,41356,11,10/31/2021 21:11,29,TB,right,26.35,11.67,2.09,3.38,0.19,342.8,60.04,None
2021103111,1185,41356,12,10/31/2021 21:11,29,TB,right,26.57,11.79,2.63,3.52,0.25,344.41,61.39,None
2021103111,1185,41356,13,10/31/2021 21:11,29,TB,right,26.82,11.93,3.01,3.13,0.28,345.95,61.86,None
2021103111,1185,41356,14,10/31/2021 21:11,29,TB,right,27.11,12.09,3.45,2.95,0.33,350.15,61.56,None
2021103111,1185,41356,15,10/31/2021 21:11,29,TB,right,27.45,12.28,3.94,2.9,0.39,348.63,61.21,None
2021103111,1185,41356,16,10/31/2021 21:11,29,TB,right,27.82,12.48,4.34,2.74,0.42,353.08,60.71,None
2021103111,1185,41356,17,10/31/2021 21:11,29,TB,right,28.22,12.71,4.7,2.49,0.46,353.74,60.42,None
2021103111,1185,41356,18,10/31/2021 21:11,29,TB,right,28.65,12.95,5.05,2.24,0.5,355.43,60.48,None
2021103111,1185,41356,19,10/31/2021 21:11,29,TB,right,29.11,13.22,5.36,2.14,0.53,347.71,59.83,None
2021103111,1185,41356,20,10/31/2021 21:11,29,TB,right,29.58,13.5,5.62,1.83,0.55,339.96,59.38,None
2021103111,1185,41356,21,10/31/2021 21:11,29,TB,right,30.07,13.79,5.84,1.55,0.57,334.23,58.52,None
2021103111,1185,41356,22,10/31/2021 21:11,29,TB,right,30.57,14.1,5.95,1,0.59,330.21,58.1,None
2021103111,1185,41356,23,10/31/2021 21:11,29,TB,right,31.09,14.43,6.11,0.72,0.61,325.21,57.75,None
2021103111,1185,41356,24,10/31/2021 21:11,29,TB,right,31.62,14.74,6.16,0.2,0.61,306.96,58.95,None
2021103111,1185,41356,25,10/31/2021 21:11,29,TB,right,32.15,15.05,6.17,0.66,0.62,300.54,60.31,None
2021103111,1185,41356,26,10/31/2021 21:11,29,TB,right,32.7,15.34,6.18,1.04,0.62,295.83,61.63,None
2021103111,1185,41356,27,10/31/2021 21:11,29,TB,right,33.24,15.62,6.09,1.52,0.61,291.38,63.41,None
2021103111,1185,41356,28,10/31/2021 21:11,29,TB,right,33.8,15.87,6.06,2.34,0.61,279.7,66.86,None
2021103111,1185,41356,29,10/31/2021 21:11,29,TB,right,34.36,16.1,5.99,2.73,0.6,274.56,69.64,None
2021103111,1185,41356,30,10/31/2021 21:11,29,TB,right,34.92,16.29,5.91,3.02,0.6,269.6,73.12,None
2021103111,1185,41356,31,10/31/2021 21:11,29,TB,right,35.49,16.44,5.79,3.37,0.58,265.07,77.14,None
2021103111,1185,41356,32,10/31/2021 21:11,29,TB,right,36.05,16.54,5.64,4.11,0.57,263.68,82.63,None
2021103111,1185,41356,33,10/31/2021 21:11,29,TB,right,36.6,16.58,5.52,4.41,0.56,261.18,87.64,None
2021103111,1185,41356,34,10/31/2021 21:11,29,TB,right,37.15,16.58,5.44,4.56,0.55,257.65,93.48,None
2021103111,1185,41356,35,10/31/2021 21:11,29,TB,right,37.69,16.51,5.43,4.77,0.54,253.04,99.92,None
2021103111,1185,41356,36,10/31/2021 21:11,29,TB,right,38.22,16.39,5.42,4.76,0.54,249.46,106.04,None
2021103111,1185,41356,37,10/31/2021 21:11,29,TB,right,38.73,16.22,5.42,4.51,0.54,247.16,111.37,None
2021103111,1185,41356,38,10/31/2021 21:11,29,TB,right,39.22,16,5.45,4.1,0.54,244.54,116.32,None
2021103111,1185,41356,39,10/31/2021 21:11,29,TB,right,39.7,15.73,5.5,3.81,0.55,241.99,121.17,None
2021103111,1185,41356,40,10/31/2021 21:11,29,TB,right,40.16,15.43,5.5,3.34,0.55,237.7,125.08,None
2021103111,1185,41356,41,10/31/2021 21:11,29,TB,right,40.6,15.1,5.49,3.02,0.55,231.5,128.77,None
2021103111,1185,41356,42,10/31/2021 21:11,29,TB,right,41.01,14.74,5.44,2.78,0.55,226.6,132.33,None
2021103111,1185,41356,43,10/31/2021 21:11,29,TB,right,41.4,14.37,5.32,2.52,0.53,225.57,135.01,None
2021103111,1185,41356,44,10/31/2021 21:11,29,TB,right,41.77,13.99,5.23,2.33,0.53,222.03,137.42,None
2021103111,1185,41356,45,10/31/2021 21:11,29,TB,right,42.11,13.6,5.09,2.25,0.52,219.69,139.53,None
2021103111,1185,41356,46,10/31/2021 21:11,29,TB,right,42.43,13.22,4.87,2.28,0.5,219.69,140.86,None
2021103111,1185,41356,47,10/31/2021 21:11,29,TB,right,42.72,12.86,4.59,2.46,0.47,224.42,141.76,None
2021103111,1185,41356,48,10/31/2021 21:11,29,TB,right,43,12.5,4.4,2.41,0.45,226.81,143.28,None
2021103111,1185,41356,49,10/31/2021 21:11,29,TB,right,43.25,12.15,4.14,2.45,0.43,232.26,144.13,None
2021103111,1185,41356,50,10/31/2021 21:11,29,TB,right,43.48,11.83,3.85,2.56,0.4,238.06,145.41,None
2021103111,1185,41356,51,10/31/2021 21:11,29,TB,right,43.68,11.52,3.56,2.6,0.37,246.7,146.29,None
2021103111,1185,41356,52,10/31/2021 21:11,29,TB,right,43.87,11.24,3.24,2.69,0.34,254.24,147.08,None
2021103111,1185,41356,53,10/31/2021 21:11,29,TB,right,44.03,10.99,2.85,2.88,0.3,261.99,147.7,None
2021103111,1185,41356,54,10/31/2021 21:11,29,TB,right,44.17,10.77,2.46,3.06,0.26,268.72,148.32,None
2021103111,1185,41356,55,10/31/2021 21:11,29,TB,right,44.28,10.59,2.05,3.18,0.22,281.07,149.12,None
2021103111,1185,41356,56,10/31/2021 21:11,29,TB,right,44.37,10.43,1.69,3.13,0.18,289.78,148.87,None
2021103111,1185,41356,57,10/31/2021 21:11,29,TB,right,44.45,10.31,1.27,3.2,0.14,297.04,146.18,None
2021103111,1185,41356,58,10/31/2021 21:11,29,TB,right,44.52,10.23,0.89,3.19,0.1,304.49,139.53,None
2021103111,1185,41356,59,10/31/2021 21:11,29,TB,right,44.57,10.18,0.57,2.98,0.07,310.36,130.58,None
2021103111,1185,41356,60,10/31/2021 21:11,29,TB,right,44.62,10.18,0.42,2.9,0.05,314.84,86.71,None
2021103111,1185,41356,61,10/31/2021 21:11,29,TB,right,44.67,10.21,0.67,2.9,0.07,318.02,47.63,None
2021103111,1185,41356,62,10/31/2021 21:11,29,TB,right,44.74,10.28,1.04,2.93,0.1,322.63,36.74,None
2021103111,1185,41356,63,10/31/2021 21:11,29,TB,right,44.81,10.38,1.31,2.59,0.12,325.52,33.76,None
2021103111,1185,41356,64,10/31/2021 21:11,29,TB,right,44.89,10.5,1.6,2.35,0.15,327.99,32.86,None
2021103111,1185,41356,65,10/31/2021 21:11,29,TB,right,44.99,10.65,1.9,2.34,0.18,330.62,34.3,None
2021103111,1185,41356,66,10/31/2021 21:11,29,TB,right,45.12,10.82,2.28,2.57,0.21,329.98,36.99,None
2021103111,1185,41356,67,10/31/2021 21:11,29,TB,right,45.26,11.01,2.55,2.4,0.24,330.81,38.5,None
2021103111,1185,41356,68,10/31/2021 21:11,29,TB,right,45.44,11.22,2.78,2.05,0.27,330.08,40.57,None
2021103111,1185,41356,69,10/31/2021 21:11,29,TB,right,45.63,11.42,2.96,1.74,0.29,329.1,43.46,None
2021103111,1185,41356,70,10/31/2021 21:11,29,TB,right,45.84,11.63,3,1.25,0.29,329.1,46,None
2021103111,1185,41356,71,10/31/2021 21:11,29,TB,right,46.06,11.84,3.06,1.02,0.3,329.1,48.06,None
2021103111,1185,41356,72,10/31/2021 21:11,29,TB,right,46.3,12.03,3.08,1.15,0.31,326.72,51.33,None
2021103111,1185,41356,73,10/31/2021 21:11,29,TB,right,46.55,12.22,3.09,1.07,0.31,322.27,53.14,None
2021103111,1185,41356,74,10/31/2021 21:11,29,TB,right,46.8,12.41,3.11,0.86,0.31,319.59,54.1,run
2021103111,1185,41356,75,10/31/2021 21:11,29,TB,right,47.05,12.59,3.07,0.82,0.31,318.49,55.19,None
2021103111,1185,41356,76,10/31/2021 21:11,29,TB,right,47.3,12.76,3.01,0.81,0.31,317.81,56.03,None
2021103111,1185,41356,77,10/31/2021 21:11,29,TB,right,47.55,12.93,2.91,0.97,0.3,316.3,56.48,first_contact
2021103111,1185,41356,78,10/31/2021 21:11,29,TB,right,47.79,13.09,2.96,0.53,0.29,318.62,55.4,None
2021103111,1185,41356,79,10/31/2021 21:11,29,TB,right,48.03,13.26,2.86,0.73,0.29,317.93,55.31,None
2021103111,1185,41532,1,10/31/2021 21:11,74,NO,right,17.94,31.24,0.09,0.07,0.01,99.02,214.38,None
2021103111,1185,41532,2,10/31/2021 21:11,74,NO,right,17.94,31.24,0.07,0.06,0.01,99.02,217.18,None
2021103111,1185,41532,3,10/31/2021 21:11,74,NO,right,17.93,31.24,0.07,0.06,0.01,99.02,222.84,None
2021103111,1185,41532,4,10/31/2021 21:11,74,NO,right,17.91,31.25,0.06,0.06,0.02,99.02,235.47,None
2021103111,1185,41532,5,10/31/2021 21:11,74,NO,right,17.89,31.28,0.06,0.05,0.04,96.19,262.04,None
2021103111,1185,41532,6,10/31/2021 21:11,74,NO,right,17.87,31.29,0.06,0.06,0.02,93.91,270.08,ball_snap
2021103111,1185,41532,7,10/31/2021 21:11,74,NO,right,17.84,31.31,0.07,0.06,0.04,89.41,278.64,autoevent_ballsnap
2021103111,1185,41532,8,10/31/2021 21:11,74,NO,right,17.81,31.31,0.07,0.07,0.03,87.44,278.44,None
2021103111,1185,41532,9,10/31/2021 21:11,74,NO,right,17.8,31.31,0.07,0.18,0.01,83.94,281.05,None
2021103111,1185,41532,10,10/31/2021 21:11,74,NO,right,17.77,31.31,0.13,0.5,0.03,80.58,274.75,None
2021103111,1185,41532,11,10/31/2021 21:11,74,NO,right,17.74,31.31,0.25,0.95,0.03,77.59,275.61,None
2021103111,1185,41532,12,10/31/2021 21:11,74,NO,right,17.69,31.32,0.45,1.33,0.05,77.59,277.31,None
2021103111,1185,41532,13,10/31/2021 21:11,74,NO,right,17.62,31.32,0.69,1.5,0.07,74.96,276.13,None
2021103111,1185,41532,14,10/31/2021 21:11,74,NO,right,17.52,31.33,0.96,1.42,0.1,79.93,274.78,None
2021103111,1185,41532,15,10/31/2021 21:11,74,NO,right,17.39,31.34,1.24,1.49,0.13,75.39,274.54,None
2021103111,1185,41532,16,10/31/2021 21:11,74,NO,right,17.23,31.36,1.53,1.25,0.16,82.33,274.72,None
2021103111,1185,41532,17,10/31/2021 21:11,74,NO,right,17.05,31.38,1.73,0.9,0.18,81.33,275.38,None
2021103111,1185,41532,18,10/31/2021 21:11,74,NO,right,16.86,31.39,1.86,0.63,0.19,78.86,274.84,None
2021103111,1185,41532,19,10/31/2021 21:11,74,NO,right,16.67,31.4,1.92,0.27,0.19,76.89,273.56,None
2021103111,1185,41532,20,10/31/2021 21:11,74,NO,right,16.44,31.41,2.1,0.29,0.23,66.46,273.63,None
2021103111,1185,41532,21,10/31/2021 21:11,74,NO,right,16.23,31.42,2.13,0.09,0.21,64.53,273.24,None
2021103111,1185,41532,22,10/31/2021 21:11,74,NO,right,15.99,31.44,2.22,0.21,0.23,57.43,273.51,None
2021103111,1185,41532,23,10/31/2021 21:11,74,NO,right,15.75,31.46,2.3,0.35,0.24,53.06,274.65,None
2021103111,1185,41532,24,10/31/2021 21:11,74,NO,right,15.51,31.48,2.35,0.43,0.24,46.33,274.48,None
2021103111,1185,41532,25,10/31/2021 21:11,74,NO,right,15.25,31.5,2.45,0.33,0.26,43.48,274,None
2021103111,1185,41532,26,10/31/2021 21:11,74,NO,right,14.99,31.5,2.45,0.57,0.25,39.19,272.1,None
2021103111,1185,41532,27,10/31/2021 21:11,74,NO,right,14.75,31.48,2.39,0.86,0.24,32.1,268.88,None
2021103111,1185,41532,28,10/31/2021 21:11,74,NO,right,14.5,31.46,2.38,1.05,0.25,23.8,265.55,None
2021103111,1185,41532,29,10/31/2021 21:11,74,NO,right,14.24,31.43,2.45,1,0.26,21.38,263.09,None
2021103111,1185,41532,30,10/31/2021 21:11,74,NO,right,14.01,31.39,2.38,1.05,0.24,19.51,261.17,None
2021103111,1185,41532,31,10/31/2021 21:11,74,NO,right,13.76,31.34,2.44,0.97,0.25,14.33,257.97,None
2021103111,1185,41532,32,10/31/2021 21:11,74,NO,right,13.5,31.28,2.51,0.84,0.26,9.46,255.59,None
2021103111,1185,41532,33,10/31/2021 21:11,74,NO,right,13.28,31.21,2.4,1,0.24,3.15,253.51,None
2021103111,1185,41532,34,10/31/2021 21:11,74,NO,right,13.05,31.14,2.36,1.07,0.24,358.63,251.44,None
2021103111,1185,41532,35,10/31/2021 21:11,74,NO,right,12.82,31.03,2.36,1.18,0.25,354.71,247.24,None
2021103111,1185,41532,36,10/31/2021 21:11,74,NO,right,12.6,30.93,2.3,1.24,0.24,351.72,244.25,None
2021103111,1185,41532,37,10/31/2021 21:11,74,NO,right,12.39,30.82,2.28,1.19,0.24,348.67,241.69,None
2021103111,1185,41532,38,10/31/2021 21:11,74,NO,right,12.2,30.7,2.22,1.23,0.23,347.61,238.49,None
2021103111,1185,41532,39,10/31/2021 21:11,74,NO,right,12.01,30.58,2.17,1.18,0.22,345.65,235.61,None
2021103111,1185,41532,40,10/31/2021 21:11,74,NO,right,11.83,30.45,2.12,1.06,0.22,344.98,233.78,None
2021103111,1185,41532,41,10/31/2021 21:11,74,NO,right,11.67,30.33,2.03,1.19,0.21,346.77,231.54,None
2021103111,1185,41532,42,10/31/2021 21:11,74,NO,right,11.51,30.2,1.98,1.15,0.21,344.86,230.47,None
2021103111,1185,41532,43,10/31/2021 21:11,74,NO,right,11.36,30.06,1.93,1.13,0.2,345.79,227.38,None
2021103111,1185,41532,44,10/31/2021 21:11,74,NO,right,11.22,29.93,1.82,1.2,0.19,345.79,226.16,None
2021103111,1185,41532,45,10/31/2021 21:11,74,NO,right,11.08,29.81,1.74,1.13,0.18,345.79,226.47,None
2021103111,1185,41532,46,10/31/2021 21:11,74,NO,right,10.94,29.68,1.73,0.92,0.19,343.6,227.67,None
2021103111,1185,41532,47,10/31/2021 21:11,74,NO,right,10.81,29.57,1.67,0.86,0.17,336.4,228.72,None
2021103111,1185,41532,48,10/31/2021 21:11,74,NO,right,10.68,29.44,1.7,0.61,0.18,330.97,228.03,None
2021103111,1185,41532,49,10/31/2021 21:11,74,NO,right,10.55,29.32,1.68,0.65,0.18,315.42,226.69,None
2021103111,1185,41532,50,10/31/2021 21:11,74,NO,right,10.42,29.2,1.66,0.58,0.17,300.37,227.19,None
2021103111,1185,41532,51,10/31/2021 21:11,74,NO,right,10.3,29.09,1.62,0.62,0.17,290.38,227.05,None
2021103111,1185,41532,52,10/31/2021 21:11,74,NO,right,10.19,28.98,1.56,0.74,0.16,283.42,226.65,None
2021103111,1185,41532,53,10/31/2021 21:11,74,NO,right,10.07,28.88,1.52,0.75,0.16,280.28,227.36,None
2021103111,1185,41532,54,10/31/2021 21:11,74,NO,right,9.96,28.78,1.46,0.81,0.15,279.51,227.8,None
2021103111,1185,41532,55,10/31/2021 21:11,74,NO,right,9.85,28.69,1.37,0.91,0.14,283.06,229.72,None
2021103111,1185,41532,56,10/31/2021 21:11,74,NO,right,9.74,28.6,1.32,0.89,0.14,283.98,232.45,None
2021103111,1185,41532,57,10/31/2021 21:11,74,NO,right,9.64,28.54,1.14,1.16,0.11,288.32,235.99,None
2021103111,1185,41532,58,10/31/2021 21:11,74,NO,right,9.56,28.49,0.97,1.32,0.1,291.31,239.65,None
2021103111,1185,41532,59,10/31/2021 21:11,74,NO,right,9.49,28.47,0.7,1.59,0.07,299.49,252.05,None
2021103111,1185,41532,60,10/31/2021 21:11,74,NO,right,9.44,28.47,0.54,1.5,0.06,303.63,264.25,None
2021103111,1185,41532,61,10/31/2021 21:11,74,NO,right,9.42,28.5,0.38,1.57,0.04,308.73,304.23,None
2021103111,1185,41532,62,10/31/2021 21:11,74,NO,right,9.41,28.55,0.41,1.57,0.04,312.6,341.19,None
2021103111,1185,41532,63,10/31/2021 21:11,74,NO,right,9.41,28.61,0.59,1.41,0.07,324.28,2.65,None
2021103111,1185,41532,64,10/31/2021 21:11,74,NO,right,9.42,28.7,0.81,1.81,0.09,337.35,8.29,None
2021103111,1185,41532,65,10/31/2021 21:11,74,NO,right,9.43,28.8,0.99,1.31,0.1,347.53,12.52,None
2021103111,1185,41532,66,10/31/2021 21:11,74,NO,right,9.46,28.91,1.17,1.06,0.12,3.44,13.2,None
2021103111,1185,41532,67,10/31/2021 21:11,74,NO,right,9.48,29.03,1.28,0.68,0.12,15.42,13.85,None
2021103111,1185,41532,68,10/31/2021 21:11,74,NO,right,9.51,29.17,1.39,0.49,0.14,27.9,12.51,None
2021103111,1185,41532,69,10/31/2021 21:11,74,NO,right,9.55,29.31,1.45,0.14,0.15,34.67,13.34,None
2021103111,1185,41532,70,10/31/2021 21:11,74,NO,right,9.6,29.46,1.48,0.23,0.15,39.68,16.51,None
2021103111,1185,41532,71,10/31/2021 21:11,74,NO,right,9.65,29.6,1.49,0.44,0.15,43.97,18.93,None
2021103111,1185,41532,72,10/31/2021 21:11,74,NO,right,9.73,29.74,1.5,0.68,0.16,49.77,25,None
2021103111,1185,41532,73,10/31/2021 21:11,74,NO,right,9.81,29.88,1.5,0.81,0.16,52.39,29.39,None
2021103111,1185,41532,74,10/31/2021 21:11,74,NO,right,9.9,30.01,1.51,0.96,0.16,54.95,34.47,run
2021103111,1185,41532,75,10/31/2021 21:11,74,NO,right,10.02,30.13,1.57,0.98,0.17,54.32,40.54,None
2021103111,1185,41532,76,10/31/2021 21:11,74,NO,right,10.14,30.25,1.61,0.94,0.17,55.75,45.52,None
2021103111,1185,41532,77,10/31/2021 21:11,74,NO,right,10.27,30.37,1.67,0.82,0.18,58.85,49.44,first_contact
2021103111,1185,41532,78,10/31/2021 21:11,74,NO,right,10.41,30.48,1.7,0.68,0.18,61.19,51.48,None
2021103111,1185,41532,79,10/31/2021 21:11,74,NO,right,10.56,30.6,1.77,0.58,0.19,62.17,53.73,None
2021103111,1185,41915,1,10/31/2021 21:11,58,TB,right,19.59,34.79,0.07,0.02,0,216.14,47.4,None
2021103111,1185,41915,2,10/31/2021 21:11,58,TB,right,19.6,34.8,0.07,0.03,0.01,228.34,38.01,None
2021103111,1185,41915,3,10/31/2021 21:11,58,TB,right,19.59,34.8,0.05,0.03,0.01,231.02,40.35,None
2021103111,1185,41915,4,10/31/2021 21:11,58,TB,right,19.57,34.8,0.04,0.02,0.02,232.79,12.07,None
2021103111,1185,41915,5,10/31/2021 21:11,58,TB,right,19.57,34.8,0.03,0.33,0.01,249.16,324.87,None
2021103111,1185,41915,6,10/31/2021 21:11,58,TB,right,19.54,34.8,0.16,1.19,0.03,234.22,275.83,ball_snap
2021103111,1185,41915,7,10/31/2021 21:11,58,TB,right,19.52,34.8,0.39,2.07,0.03,241.67,263.51,autoevent_ballsnap
2021103111,1185,41915,8,10/31/2021 21:11,58,TB,right,19.46,34.79,0.78,3.02,0.06,225.34,261.2,None
2021103111,1185,41915,9,10/31/2021 21:11,58,TB,right,19.36,34.77,1.2,3.26,0.1,215.93,260.85,None
2021103111,1185,41915,10,10/31/2021 21:11,58,TB,right,19.21,34.74,1.71,3.56,0.15,208.29,257.39,None
2021103111,1185,41915,11,10/31/2021 21:11,58,TB,right,19.01,34.7,2.3,3.99,0.21,212.63,258.08,None
2021103111,1185,41915,12,10/31/2021 21:11,58,TB,right,18.76,34.65,2.7,3.75,0.25,221.84,257.94,None
2021103111,1185,41915,13,10/31/2021 21:11,58,TB,right,18.46,34.59,3.21,3.64,0.3,231.62,259.59,None
2021103111,1185,41915,14,10/31/2021 21:11,58,TB,right,18.11,34.54,3.72,3.51,0.36,234.99,262.35,None
2021103111,1185,41915,15,10/31/2021 21:11,58,TB,right,17.71,34.49,4.14,3.31,0.4,239.87,263.14,None
2021103111,1185,41915,16,10/31/2021 21:11,58,TB,right,17.27,34.43,4.57,2.9,0.45,251.71,262.35,None
2021103111,1185,41915,17,10/31/2021 21:11,58,TB,right,16.79,34.36,4.94,2.42,0.49,259.23,262.39,None
2021103111,1185,41915,18,10/31/2021 21:11,58,TB,right,16.28,34.3,5.23,2.09,0.51,259.23,262.75,None
2021103111,1185,41915,19,10/31/2021 21:11,58,TB,right,15.75,34.23,5.48,1.79,0.54,257.64,262.65,None
2021103111,1185,41915,20,10/31/2021 21:11,58,TB,right,15.19,34.15,5.62,1.2,0.56,259.12,262.57,None
2021103111,1185,41915,21,10/31/2021 21:11,58,TB,right,14.63,34.06,5.73,1.05,0.57,257.81,259.94,None
2021103111,1185,41915,22,10/31/2021 21:11,58,TB,right,14.06,33.94,5.85,1.56,0.58,250.5,257.12,None
2021103111,1185,41915,23,10/31/2021 21:11,58,TB,right,13.5,33.8,5.86,1.9,0.59,245.1,254.36,None
2021103111,1185,41915,24,10/31/2021 21:11,58,TB,right,12.94,33.62,5.76,2.85,0.58,235,250.1,None
2021103111,1185,41915,25,10/31/2021 21:11,58,TB,right,12.41,33.4,5.67,3.34,0.57,230.34,245.89,None
2021103111,1185,41915,26,10/31/2021 21:11,58,TB,right,11.91,33.15,5.61,3.55,0.56,221.19,241.53,None
2021103111,1185,41915,27,10/31/2021 21:11,58,TB,right,11.43,32.85,5.6,3.68,0.56,212.49,236.23,None
2021103111,1185,41915,28,10/31/2021 21:11,58,TB,right,10.99,32.5,5.61,3.85,0.57,203.94,230.32,None
2021103111,1185,41915,29,10/31/2021 21:11,58,TB,right,10.61,32.07,5.6,4.31,0.57,188.36,222.42,None
2021103111,1185,41915,30,10/31/2021 21:11,58,TB,right,10.28,31.63,5.55,4.23,0.55,179.85,216.56,None
2021103111,1185,41915,31,10/31/2021 21:11,58,TB,right,9.98,31.16,5.54,4.31,0.55,170.48,210.68,None
2021103111,1185,41915,32,10/31/2021 21:11,58,TB,right,9.72,30.68,5.54,4.98,0.55,159.19,205.6,None
2021103111,1185,41915,33,10/31/2021 21:11,58,TB,right,9.5,30.17,5.55,4.74,0.56,149.57,200.18,None
2021103111,1185,41915,34,10/31/2021 21:11,58,TB,right,9.33,29.65,5.39,4.79,0.55,135.04,194.34,None
2021103111,1185,41915,35,10/31/2021 21:11,58,TB,right,9.22,29.12,5.27,4.62,0.54,126.85,188.65,None
2021103111,1185,41915,36,10/31/2021 21:11,58,TB,right,9.16,28.6,5.03,4.63,0.52,121.55,182.95,None
2021103111,1185,41915,37,10/31/2021 21:11,58,TB,right,9.16,28.11,4.76,4.46,0.49,116.63,177.47,None
2021103111,1185,41915,38,10/31/2021 21:11,58,TB,right,9.2,27.65,4.41,4.66,0.46,109.17,170.77,None
2021103111,1185,41915,39,10/31/2021 21:11,58,TB,right,9.3,27.25,4,4.93,0.42,109.17,163.71,None
2021103111,1185,41915,40,10/31/2021 21:11,58,TB,right,9.43,26.9,3.62,5.09,0.37,105.3,155.36,None
2021103111,1185,41915,41,10/31/2021 21:11,58,TB,right,9.61,26.59,3.41,4.82,0.35,103.6,146.81,None
2021103111,1185,41915,42,10/31/2021 21:11,58,TB,right,9.81,26.33,3.27,4.42,0.33,97.79,138.56,None
2021103111,1185,41915,43,10/31/2021 21:11,58,TB,right,10.03,26.1,3.12,4.03,0.32,94.06,131.18,None
2021103111,1185,41915,44,10/31/2021 21:11,58,TB,right,10.27,25.91,3.02,3.19,0.31,96.38,126.45,None
2021103111,1185,41915,45,10/31/2021 21:11,58,TB,right,10.51,25.73,2.98,2.41,0.3,102.03,122.55,None
2021103111,1185,41915,46,10/31/2021 21:11,58,TB,right,10.75,25.56,2.86,1.53,0.29,112.38,122.68,None
2021103111,1185,41915,47,10/31/2021 21:11,58,TB,right,10.97,25.4,2.75,1.13,0.28,119.77,124.08,None
2021103111,1185,41915,48,10/31/2021 21:11,58,TB,right,11.19,25.23,2.68,1.11,0.28,138.9,126.74,None
