"","gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event","week"
"188",2021091207,3828,38629,41,"2021-09-12T19:59:59.200",60,"TEN","right",69.94,23.66,2.33,2.5,0.24,336.23,288.47,"None",1
"189",2021091207,3828,38629,42,"2021-09-12T19:59:59.300",60,"TEN","right",69.72,23.72,2.13,2.28,0.22,339.46,289.99,"None",1
"190",2021091207,3828,38629,43,"2021-09-12T19:59:59.400",60,"TEN","right",69.54,23.8,1.92,2.13,0.2,345.7,293.07,"None",1
"191",2021091207,3828,38629,44,"2021-09-12T19:59:59.500",60,"TEN","right",69.38,23.88,1.69,2.03,0.17,350.66,296.37,"qb_sack",1
"192",2021091207,3828,38629,45,"2021-09-12T19:59:59.600",60,"TEN","right",69.25,23.96,1.48,1.92,0.15,358.03,300.89,"None",1
"193",2021091207,3828,38629,46,"2021-09-12T19:59:59.700",60,"TEN","right",69.13,24.03,1.29,1.75,0.13,6.78,303.05,"None",1
"194",2021091207,3828,38629,47,"2021-09-12T19:59:59.800",60,"TEN","right",69.04,24.1,1.12,1.6,0.12,14.25,307.1,"None",1
"195",2021091207,3828,38629,48,"2021-09-12T19:59:59.900",60,"TEN","right",68.97,24.18,1,1.44,0.11,25.29,313.54,"None",1
"196",2021091207,3828,38629,49,"2021-09-12T20:00:00.000",60,"TEN","right",68.9,24.25,0.89,1.25,0.1,33.59,317.48,"None",1
"197",2021091207,3828,40008,1,"2021-09-12T19:59:55.200",23,"ARI","right",86.83,12.92,0.14,0.44,0.01,12.09,192.59,"None",1
"198",2021091207,3828,40008,2,"2021-09-12T19:59:55.300",23,"ARI","right",86.83,12.9,0.19,0.42,0.02,13.99,185.17,"None",1
"199",2021091207,3828,40008,3,"2021-09-12T19:59:55.400",23,"ARI","right",86.83,12.88,0.23,0.38,0.02,13.99,181,"None",1
"200",2021091207,3828,40008,4,"2021-09-12T19:59:55.500",23,"ARI","right",86.83,12.85,0.33,0.51,0.03,9.47,182.44,"None",1
"201",2021091207,3828,40008,5,"2021-09-12T19:59:55.600",23,"ARI","right",86.83,12.82,0.39,0.49,0.04,7.78,175.25,"None",1
"202",2021091207,3828,40008,6,"2021-09-12T19:59:55.700",23,"ARI","right",86.84,12.78,0.45,0.51,0.04,8.36,166.13,"ball_snap",1
"203",2021091207,3828,40008,7,"2021-09-12T19:59:55.800",23,"ARI","right",86.87,12.73,0.53,0.66,0.05,9.75,154.29,"None",1
"204",2021091207,3828,40008,8,"2021-09-12T19:59:55.900",23,"ARI","right",86.9,12.67,0.7,1.01,0.06,7.19,147.25,"None",1
"205",2021091207,3828,40008,9,"2021-09-12T19:59:56.000",23,"ARI","right",86.94,12.61,0.86,1.3,0.08,6.23,141.76,"None",1
"206",2021091207,3828,40008,10,"2021-09-12T19:59:56.100",23,"ARI","right",87,12.54,1.04,1.45,0.1,6.23,138.51,"None",1
"207",2021091207,3828,40008,11,"2021-09-12T19:59:56.200",23,"ARI","right",87.08,12.45,1.26,1.6,0.12,4.32,136.01,"None",1
"208",2021091207,3828,40008,12,"2021-09-12T19:59:56.300",23,"ARI","right",87.18,12.35,1.49,1.65,0.14,0.84,135.48,"None",1
"209",2021091207,3828,40008,13,"2021-09-12T19:59:56.400",23,"ARI","right",87.29,12.23,1.72,1.69,0.16,349.37,137.14,"None",1
"210",2021091207,3828,40008,14,"2021-09-12T19:59:56.500",23,"ARI","right",87.41,12.09,1.91,1.5,0.18,350.6,137.72,"None",1
"211",2021091207,3828,40008,15,"2021-09-12T19:59:56.600",23,"ARI","right",87.55,11.94,2.08,1.27,0.2,344.74,138.4,"None",1
"212",2021091207,3828,40008,16,"2021-09-12T19:59:56.700",23,"ARI","right",87.7,11.76,2.36,1.39,0.24,354.36,138.62,"None",1
"213",2021091207,3828,40008,17,"2021-09-12T19:59:56.800",23,"ARI","right",87.87,11.58,2.52,1.16,0.25,347.96,139.12,"None",1
"214",2021091207,3828,40008,18,"2021-09-12T19:59:56.900",23,"ARI","right",88.03,11.38,2.66,1,0.26,350.61,140.05,"None",1
"215",2021091207,3828,40008,19,"2021-09-12T19:59:57.000",23,"ARI","right",88.21,11.17,2.77,0.79,0.27,351.84,140,"None",1
"216",2021091207,3828,40008,20,"2021-09-12T19:59:57.100",23,"ARI","right",88.4,10.95,2.89,0.64,0.29,349.31,139.9,"None",1
"217",2021091207,3828,40008,21,"2021-09-12T19:59:57.200",23,"ARI","right",88.58,10.72,2.96,0.48,0.29,345.17,140.53,"None",1
"218",2021091207,3828,40008,22,"2021-09-12T19:59:57.300",23,"ARI","right",88.78,10.49,3.02,0.26,0.3,342.47,139.59,"None",1
"219",2021091207,3828,40008,23,"2021-09-12T19:59:57.400",23,"ARI","right",88.98,10.26,3.08,0.33,0.31,344.04,138.12,"None",1
"220",2021091207,3828,40008,24,"2021-09-12T19:59:57.500",23,"ARI","right",89.22,10.03,3.29,0.89,0.33,348.08,134.42,"None",1
"221",2021091207,3828,40008,25,"2021-09-12T19:59:57.600",23,"ARI","right",89.48,9.82,3.4,1.37,0.34,349.68,129.34,"None",1
"222",2021091207,3828,40008,26,"2021-09-12T19:59:57.700",23,"ARI","right",89.77,9.62,3.51,2.13,0.35,1.67,122.31,"None",1
"223",2021091207,3828,40008,27,"2021-09-12T19:59:57.800",23,"ARI","right",90.08,9.45,3.63,2.53,0.36,2.88,116.95,"None",1
"224",2021091207,3828,40008,28,"2021-09-12T19:59:57.900",23,"ARI","right",90.42,9.3,3.71,2.58,0.37,11.29,111.84,"None",1
"225",2021091207,3828,40008,29,"2021-09-12T19:59:58.000",23,"ARI","right",90.79,9.19,3.95,3.07,0.39,10.26,105.07,"None",1
"226",2021091207,3828,40008,30,"2021-09-12T19:59:58.100",23,"ARI","right",91.2,9.11,4.17,2.99,0.41,9.5,100.23,"None",1
"227",2021091207,3828,40008,31,"2021-09-12T19:59:58.200",23,"ARI","right",91.63,9.06,4.42,2.9,0.44,11.29,95.15,"None",1
"228",2021091207,3828,40008,32,"2021-09-12T19:59:58.300",23,"ARI","right",92.07,9.03,4.49,2.41,0.44,12.56,91.88,"None",1
"229",2021091207,3828,40008,33,"2021-09-12T19:59:58.400",23,"ARI","right",92.54,9.03,4.65,2.03,0.46,8.72,89.26,"None",1
"230",2021091207,3828,40008,34,"2021-09-12T19:59:58.500",23,"ARI","right",93.01,9.03,4.75,1.39,0.47,8.72,88.55,"None",1
"231",2021091207,3828,40008,35,"2021-09-12T19:59:58.600",23,"ARI","right",93.5,9.02,4.85,0.44,0.49,8.72,90.05,"None",1
"232",2021091207,3828,40008,36,"2021-09-12T19:59:58.700",23,"ARI","right",93.98,9.01,4.86,0.15,0.49,12.79,90.65,"None",1
"233",2021091207,3828,40008,37,"2021-09-12T19:59:58.800",23,"ARI","right",94.47,8.98,4.88,0.88,0.49,12.79,93.39,"None",1
"234",2021091207,3828,40008,38,"2021-09-12T19:59:58.900",23,"ARI","right",94.96,8.92,4.88,1.62,0.49,11.21,96.4,"None",1
"235",2021091207,3828,40008,39,"2021-09-12T19:59:59.000",23,"ARI","right",95.45,8.84,4.86,1.91,0.49,6.72,99.63,"None",1
"236",2021091207,3828,40008,40,"2021-09-12T19:59:59.100",23,"ARI","right",95.93,8.73,4.84,2.25,0.49,1.26,103.6,"None",1
"237",2021091207,3828,40008,41,"2021-09-12T19:59:59.200",23,"ARI","right",96.39,8.6,4.75,2.33,0.48,4.03,106.74,"None",1
"238",2021091207,3828,40008,42,"2021-09-12T19:59:59.300",23,"ARI","right",96.83,8.45,4.62,2.54,0.47,7.39,110.07,"None",1
"239",2021091207,3828,40008,43,"2021-09-12T19:59:59.400",23,"ARI","right",97.25,8.29,4.49,2.82,0.46,10.55,113.55,"None",1
"240",2021091207,3828,40008,44,"2021-09-12T19:59:59.500",23,"ARI","right",97.65,8.1,4.27,3.04,0.44,12.91,117.74,"qb_sack",1
"241",2021091207,3828,40008,45,"2021-09-12T19:59:59.600",23,"ARI","right",98.01,7.89,4.11,3.04,0.42,14.26,121.98,"None",1
"242",2021091207,3828,40008,46,"2021-09-12T19:59:59.700",23,"ARI","right",98.34,7.67,3.9,3.01,0.4,18.05,126.04,"None",1
"243",2021091207,3828,40008,47,"2021-09-12T19:59:59.800",23,"ARI","right",98.64,7.43,3.62,3.2,0.37,22.26,131.08,"None",1
"244",2021091207,3828,40008,48,"2021-09-12T19:59:59.900",23,"ARI","right",98.89,7.19,3.38,3.18,0.35,22.26,135.94,"None",1
"245",2021091207,3828,40008,49,"2021-09-12T20:00:00.000",23,"ARI","right",99.09,6.94,3.1,3.67,0.32,22.26,143.91,"None",1
"246",2021091207,3828,40124,1,"2021-09-12T19:59:55.200",72,"TEN","right",77.39,21.01,0.11,0.03,0.01,138.81,231.9,"None",1
"247",2021091207,3828,40124,2,"2021-09-12T19:59:55.300",72,"TEN","right",77.38,21,0.11,0.05,0.01,138.81,232.08,"None",1
"248",2021091207,3828,40124,3,"2021-09-12T19:59:55.400",72,"TEN","right",77.37,21,0.11,0.05,0.01,138.09,238.84,"None",1
"249",2021091207,3828,40124,4,"2021-09-12T19:59:55.500",72,"TEN","right",77.36,20.99,0.14,0.04,0.02,135.47,241.15,"None",1
"250",2021091207,3828,40124,5,"2021-09-12T19:59:55.600",72,"TEN","right",77.32,20.98,0.22,0.16,0.03,131.95,248.81,"None",1
"251",2021091207,3828,40124,6,"2021-09-12T19:59:55.700",72,"TEN","right",77.28,20.97,0.36,0.4,0.05,127.07,253.98,"ball_snap",1
"252",2021091207,3828,40124,7,"2021-09-12T19:59:55.800",72,"TEN","right",77.22,20.95,0.48,0.5,0.05,124.76,256.71,"None",1
"253",2021091207,3828,40124,8,"2021-09-12T19:59:55.900",72,"TEN","right",77.16,20.95,0.56,0.48,0.06,121.81,260.99,"None",1
"254",2021091207,3828,40124,9,"2021-09-12T19:59:56.000",72,"TEN","right",77.09,20.94,0.69,0.55,0.08,121.81,263.63,"None",1
"255",2021091207,3828,40124,10,"2021-09-12T19:59:56.100",72,"TEN","right",76.97,20.93,0.95,0.86,0.12,124.14,264.13,"None",1
"256",2021091207,3828,40124,11,"2021-09-12T19:59:56.200",72,"TEN","right",76.86,20.92,1.09,0.82,0.11,125.35,264.63,"None",1
"257",2021091207,3828,40124,12,"2021-09-12T19:59:56.300",72,"TEN","right",76.73,20.91,1.22,0.67,0.12,126.49,266.12,"None",1
"258",2021091207,3828,40124,13,"2021-09-12T19:59:56.400",72,"TEN","right",76.59,20.92,1.37,0.64,0.14,126.49,269.18,"None",1
"259",2021091207,3828,40124,14,"2021-09-12T19:59:56.500",72,"TEN","right",76.44,20.92,1.51,0.69,0.15,130.37,271.4,"None",1
"260",2021091207,3828,40124,15,"2021-09-12T19:59:56.600",72,"TEN","right",76.28,20.93,1.62,0.67,0.16,131.84,273.12,"None",1
"261",2021091207,3828,40124,16,"2021-09-12T19:59:56.700",72,"TEN","right",76.09,20.94,1.78,0.61,0.19,132.86,274.39,"None",1
"262",2021091207,3828,40124,17,"2021-09-12T19:59:56.800",72,"TEN","right",75.9,20.95,1.86,0.39,0.19,132.86,274.93,"None",1
"263",2021091207,3828,40124,18,"2021-09-12T19:59:56.900",72,"TEN","right",75.7,20.97,1.97,0.28,0.2,138.05,275.2,"None",1
"264",2021091207,3828,40124,19,"2021-09-12T19:59:57.000",72,"TEN","right",75.5,20.98,2.04,0.08,0.21,141.83,274.91,"None",1
"265",2021091207,3828,40124,20,"2021-09-12T19:59:57.100",72,"TEN","right",75.28,21,2.13,0.06,0.22,147.26,275.16,"None",1
"266",2021091207,3828,40124,21,"2021-09-12T19:59:57.200",72,"TEN","right",75.04,21.02,2.28,0.21,0.24,155.49,273.44,"None",1
"267",2021091207,3828,40124,22,"2021-09-12T19:59:57.300",72,"TEN","right",74.8,21.02,2.38,0.36,0.24,161.17,271.9,"None",1
"268",2021091207,3828,40124,23,"2021-09-12T19:59:57.400",72,"TEN","right",74.55,21.03,2.45,0.41,0.25,164.79,270.6,"None",1
"269",2021091207,3828,40124,24,"2021-09-12T19:59:57.500",72,"TEN","right",74.3,21.02,2.51,0.51,0.25,168.35,268.59,"None",1
"270",2021091207,3828,40124,25,"2021-09-12T19:59:57.600",72,"TEN","right",74.04,21,2.55,0.78,0.26,173.15,265.15,"None",1
"271",2021091207,3828,40124,26,"2021-09-12T19:59:57.700",72,"TEN","right",73.78,20.97,2.57,0.86,0.26,174.41,263.08,"None",1
"272",2021091207,3828,40124,27,"2021-09-12T19:59:57.800",72,"TEN","right",73.53,20.94,2.54,0.97,0.26,176.61,261.33,"None",1
"273",2021091207,3828,40124,28,"2021-09-12T19:59:57.900",72,"TEN","right",73.28,20.91,2.44,1.12,0.25,181.26,262.06,"None",1
"274",2021091207,3828,40124,29,"2021-09-12T19:59:58.000",72,"TEN","right",73.04,20.89,2.31,1.34,0.24,187.64,264.29,"None",1
"275",2021091207,3828,40124,30,"2021-09-12T19:59:58.100",72,"TEN","right",72.8,20.91,2.27,1.58,0.24,195.65,270.98,"None",1
"276",2021091207,3828,40124,31,"2021-09-12T19:59:58.200",72,"TEN","right",72.58,20.94,2.18,1.85,0.23,196.84,277.6,"None",1
"277",2021091207,3828,40124,32,"2021-09-12T19:59:58.300",72,"TEN","right",72.36,21.02,2.16,2.01,0.23,195.94,286.54,"None",1
"278",2021091207,3828,40124,33,"2021-09-12T19:59:58.400",72,"TEN","right",72.16,21.1,2.08,1.98,0.21,197.17,293.15,"None",1
"279",2021091207,3828,40124,34,"2021-09-12T19:59:58.500",72,"TEN","right",71.99,21.21,2.05,2,0.21,200.62,301.68,"None",1
"280",2021091207,3828,40124,35,"2021-09-12T19:59:58.600",72,"TEN","right",71.81,21.34,2.06,1.87,0.22,202.57,307.78,"None",1
"281",2021091207,3828,40124,36,"2021-09-12T19:59:58.700",72,"TEN","right",71.65,21.48,2.06,1.54,0.21,204.62,312.24,"None",1
"282",2021091207,3828,40124,37,"2021-09-12T19:59:58.800",72,"TEN","right",71.49,21.62,2.06,1.23,0.22,205.91,315.14,"None",1
"283",2021091207,3828,40124,38,"2021-09-12T19:59:58.900",72,"TEN","right",71.35,21.77,1.97,1.17,0.2,205.91,317.88,"None",1
"284",2021091207,3828,40124,39,"2021-09-12T19:59:59.000",72,"TEN","right",71.22,21.9,1.85,1.19,0.19,207.14,318.47,"None",1
"285",2021091207,3828,40124,40,"2021-09-12T19:59:59.100",72,"TEN","right",71.11,22.03,1.72,1.29,0.18,206.18,319.25,"None",1
"286",2021091207,3828,40124,41,"2021-09-12T19:59:59.200",72,"TEN","right",70.99,22.15,1.58,1.38,0.16,206.18,317.63,"None",1
"287",2021091207,3828,40124,42,"2021-09-12T19:59:59.300",72,"TEN","right",70.88,22.24,1.38,1.59,0.14,206.18,312.23,"None",1
"288",2021091207,3828,40124,43,"2021-09-12T19:59:59.400",72,"TEN","right",70.78,22.31,1.2,1.75,0.12,209.17,305.84,"None",1
"289",2021091207,3828,40124,44,"2021-09-12T19:59:59.500",72,"TEN","right",70.68,22.36,1.08,1.69,0.12,211.41,296.74,"qb_sack",1
"290",2021091207,3828,40124,45,"2021-09-12T19:59:59.600",72,"TEN","right",70.56,22.39,1.06,1.53,0.12,213.52,285.62,"None",1
"291",2021091207,3828,40124,46,"2021-09-12T19:59:59.700",72,"TEN","right",70.44,22.41,1.1,1.34,0.12,217.94,276.79,"None",1
"292",2021091207,3828,40124,47,"2021-09-12T19:59:59.800",72,"TEN","right",70.31,22.41,1.22,1.2,0.13,231.16,269.09,"None",1
"293",2021091207,3828,40124,48,"2021-09-12T19:59:59.900",72,"TEN","right",70.17,22.4,1.35,0.98,0.14,237.6,264.19,"None",1
"294",2021091207,3828,40124,49,"2021-09-12T20:00:00.000",72,"TEN","right",70.02,22.38,1.46,0.65,0.15,244.22,262,"None",1
"295",2021091207,3828,41237,1,"2021-09-12T19:59:55.200",77,"TEN","right",77.44,26.91,0.12,0.21,0.02,65.5,346.86,"None",1
"296",2021091207,3828,41237,2,"2021-09-12T19:59:55.300",77,"TEN","right",77.43,26.92,0.09,0.16,0.01,64.27,337.13,"None",1
"297",2021091207,3828,41237,3,"2021-09-12T19:59:55.400",77,"TEN","right",77.42,26.92,0.1,0.1,0.01,64.27,325.81,"None",1
"298",2021091207,3828,41237,4,"2021-09-12T19:59:55.500",77,"TEN","right",77.39,26.94,0.17,0.12,0.03,61.57,307.91,"None",1
"299",2021091207,3828,41237,5,"2021-09-12T19:59:55.600",77,"TEN","right",77.35,26.96,0.3,0.38,0.04,66.26,296.87,"None",1
"300",2021091207,3828,41237,6,"2021-09-12T19:59:55.700",77,"TEN","right",77.29,26.98,0.48,0.69,0.06,67.36,291.46,"ball_snap",1
"301",2021091207,3828,41237,7,"2021-09-12T19:59:55.800",77,"TEN","right",77.22,27,0.67,0.82,0.08,67.96,289.36,"None",1
"302",2021091207,3828,41237,8,"2021-09-12T19:59:55.900",77,"TEN","right",77.11,27.05,0.94,1.01,0.12,65.42,290.54,"None",1
"303",2021091207,3828,41237,9,"2021-09-12T19:59:56.000",77,"TEN","right",76.99,27.09,1.16,0.93,0.13,64.83,290.1,"None",1
"304",2021091207,3828,41237,10,"2021-09-12T19:59:56.100",77,"TEN","right",76.85,27.15,1.4,0.98,0.16,68.52,290.48,"None",1
"305",2021091207,3828,41237,11,"2021-09-12T19:59:56.200",77,"TEN","right",76.68,27.2,1.61,0.78,0.17,56.77,289.79,"None",1
"306",2021091207,3828,41237,12,"2021-09-12T19:59:56.300",77,"TEN","right",76.51,27.28,1.77,0.52,0.19,53.99,291.15,"None",1
"307",2021091207,3828,41237,13,"2021-09-12T19:59:56.400",77,"TEN","right",76.32,27.35,1.9,0.26,0.2,50.34,290.96,"None",1
"308",2021091207,3828,41237,14,"2021-09-12T19:59:56.500",77,"TEN","right",76.11,27.43,2.06,0.09,0.23,50.34,291.01,"None",1
"309",2021091207,3828,41237,15,"2021-09-12T19:59:56.600",77,"TEN","right",75.89,27.49,2.14,0.14,0.23,50.34,289.04,"None",1
"310",2021091207,3828,41237,16,"2021-09-12T19:59:56.700",77,"TEN","right",75.67,27.56,2.2,0.33,0.23,49.28,287.21,"None",1
"311",2021091207,3828,41237,17,"2021-09-12T19:59:56.800",77,"TEN","right",75.44,27.6,2.24,0.62,0.23,44.59,283.77,"None",1
"312",2021091207,3828,41237,18,"2021-09-12T19:59:56.900",77,"TEN","right",75.2,27.63,2.28,0.92,0.24,43.19,279.08,"None",1
"313",2021091207,3828,41237,19,"2021-09-12T19:59:57.000",77,"TEN","right",74.95,27.63,2.35,1.36,0.25,42.57,272.15,"None",1
"314",2021091207,3828,41237,20,"2021-09-12T19:59:57.100",77,"TEN","right",74.7,27.62,2.41,1.48,0.25,42.57,267.56,"None",1
"315",2021091207,3828,41237,21,"2021-09-12T19:59:57.200",77,"TEN","right",74.45,27.59,2.46,1.54,0.25,41.43,262.51,"None",1
"316",2021091207,3828,41237,22,"2021-09-12T19:59:57.300",77,"TEN","right",74.2,27.53,2.52,1.61,0.26,39.87,257.08,"None",1
"317",2021091207,3828,41237,23,"2021-09-12T19:59:57.400",77,"TEN","right",73.96,27.46,2.56,1.6,0.26,37.83,252.07,"None",1
"318",2021091207,3828,41237,24,"2021-09-12T19:59:57.500",77,"TEN","right",73.72,27.37,2.56,1.38,0.26,35.01,248.84,"None",1
"319",2021091207,3828,41237,25,"2021-09-12T19:59:57.600",77,"TEN","right",73.48,27.28,2.51,1.24,0.25,34.18,246.05,"None",1
"320",2021091207,3828,41237,26,"2021-09-12T19:59:57.700",77,"TEN","right",73.25,27.17,2.46,1.14,0.25,35.81,244.49,"None",1
"321",2021091207,3828,41237,27,"2021-09-12T19:59:57.800",77,"TEN","right",73.03,27.06,2.44,1.01,0.25,37.31,243.53,"None",1
"322",2021091207,3828,41237,28,"2021-09-12T19:59:57.900",77,"TEN","right",72.81,26.96,2.36,1.06,0.24,37.31,243.14,"None",1
"323",2021091207,3828,41237,29,"2021-09-12T19:59:58.000",77,"TEN","right",72.6,26.85,2.28,1.15,0.24,37.31,243.93,"None",1
"324",2021091207,3828,41237,30,"2021-09-12T19:59:58.100",77,"TEN","right",72.39,26.76,2.22,1.19,0.23,34.69,246.23,"None",1
"325",2021091207,3828,41237,31,"2021-09-12T19:59:58.200",77,"TEN","right",72.18,26.69,2.18,1.25,0.23,33.88,250.25,"None",1
"326",2021091207,3828,41237,32,"2021-09-12T19:59:58.300",77,"TEN","right",71.97,26.63,2.09,1.35,0.22,33.88,253.64,"None",1
"327",2021091207,3828,41237,33,"2021-09-12T19:59:58.400",77,"TEN","right",71.77,26.57,1.98,1.38,0.2,32.81,255.87,"None",1
"328",2021091207,3828,41237,34,"2021-09-12T19:59:58.500",77,"TEN","right",71.58,26.53,1.88,1.38,0.2,32.81,258.55,"None",1
"329",2021091207,3828,41237,35,"2021-09-12T19:59:58.600",77,"TEN","right",71.41,26.5,1.74,1.45,0.18,31.6,261.53,"None",1
"330",2021091207,3828,41237,36,"2021-09-12T19:59:58.700",77,"TEN","right",71.25,26.48,1.58,1.49,0.16,26.94,264.19,"None",1
"331",2021091207,3828,41237,37,"2021-09-12T19:59:58.800",77,"TEN","right",71.09,26.48,1.46,1.46,0.15,25.21,268.05,"None",1
"332",2021091207,3828,41237,38,"2021-09-12T19:59:58.900",77,"TEN","right",70.95,26.49,1.37,1.35,0.15,24.25,271.99,"None",1
"333",2021091207,3828,41237,39,"2021-09-12T19:59:59.000",77,"TEN","right",70.8,26.5,1.34,1.16,0.15,22.45,276.5,"None",1
"334",2021091207,3828,41237,40,"2021-09-12T19:59:59.100",77,"TEN","right",70.66,26.53,1.28,1.03,0.14,18.49,279.65,"None",1
"335",2021091207,3828,41237,41,"2021-09-12T19:59:59.200",77,"TEN","right",70.53,26.55,1.23,0.88,0.13,4.95,281.96,"None",1
"336",2021091207,3828,41237,42,"2021-09-12T19:59:59.300",77,"TEN","right",70.41,26.58,1.19,0.75,0.13,356.57,283.09,"None",1
"337",2021091207,3828,41237,43,"2021-09-12T19:59:59.400",77,"TEN","right",70.29,26.61,1.15,0.71,0.12,347.4,285.83,"None",1
"338",2021091207,3828,41237,44,"2021-09-12T19:59:59.500",77,"TEN","right",70.18,26.64,1.11,0.61,0.12,335.57,285.3,"qb_sack",1
"339",2021091207,3828,41237,45,"2021-09-12T19:59:59.600",77,"TEN","right",70.08,26.67,1.06,0.62,0.11,313.2,287.57,"None",1
"340",2021091207,3828,41237,46,"2021-09-12T19:59:59.700",77,"TEN","right",69.97,26.71,1.02,0.61,0.11,298.38,288.85,"None",1
"341",2021091207,3828,41237,47,"2021-09-12T19:59:59.800",77,"TEN","right",69.88,26.77,0.99,0.7,0.11,288.94,297.43,"None",1
"342",2021091207,3828,41237,48,"2021-09-12T19:59:59.900",77,"TEN","right",69.8,26.82,0.97,0.69,0.1,277.15,301.14,"None",1
"343",2021091207,3828,41237,49,"2021-09-12T20:00:00.000",77,"TEN","right",69.72,26.89,0.96,0.8,0.1,264.97,309.79,"None",1
"344",2021091207,3828,42427,1,"2021-09-12T19:59:55.200",58,"ARI","right",82.98,25.11,0.13,0.2,0.01,252,244.19,"None",1
"345",2021091207,3828,42427,2,"2021-09-12T19:59:55.300",58,"ARI","right",82.97,25.1,0.16,0.25,0.01,250.02,254.56,"None",1
"346",2021091207,3828,42427,3,"2021-09-12T19:59:55.400",58,"ARI","right",82.95,25.1,0.23,0.36,0.02,247.58,258.09,"None",1
"347",2021091207,3828,42427,4,"2021-09-12T19:59:55.500",58,"ARI","right",82.91,25.1,0.35,0.62,0.03,239.92,277.05,"None",1
"348",2021091207,3828,42427,5,"2021-09-12T19:59:55.600",58,"ARI","right",82.86,25.1,0.55,1.1,0.05,237.1,270.86,"None",1
"349",2021091207,3828,42427,6,"2021-09-12T19:59:55.700",58,"ARI","right",82.79,25.1,0.75,1.42,0.07,235.27,270.14,"ball_snap",1
"350",2021091207,3828,42427,7,"2021-09-12T19:59:55.800",58,"ARI","right",82.7,25.1,0.97,1.53,0.09,235.27,270.26,"None",1
"351",2021091207,3828,42427,8,"2021-09-12T19:59:55.900",58,"ARI","right",82.59,25.1,1.22,1.64,0.11,235.27,271.85,"None",1
"352",2021091207,3828,42427,9,"2021-09-12T19:59:56.000",58,"ARI","right",82.45,25.11,1.49,1.83,0.14,238.01,276.6,"None",1
"353",2021091207,3828,42427,10,"2021-09-12T19:59:56.100",58,"ARI","right",82.29,25.13,1.68,1.64,0.16,239.25,277.29,"None",1
"354",2021091207,3828,42427,11,"2021-09-12T19:59:56.200",58,"ARI","right",82.11,25.16,1.87,1.43,0.18,240.64,277.94,"None",1
"355",2021091207,3828,42427,12,"2021-09-12T19:59:56.300",58,"ARI","right",81.9,25.22,2.16,1.72,0.22,242.49,285.18,"None",1
"356",2021091207,3828,42427,13,"2021-09-12T19:59:56.400",58,"ARI","right",81.69,25.29,2.34,1.7,0.23,243.3,288.84,"None",1
"357",2021091207,3828,42427,14,"2021-09-12T19:59:56.500",58,"ARI","right",81.46,25.38,2.52,1.65,0.25,245.51,291.97,"None",1
"358",2021091207,3828,42427,15,"2021-09-12T19:59:56.600",58,"ARI","right",81.21,25.49,2.72,1.63,0.27,247.08,295.37,"None",1
"359",2021091207,3828,42427,16,"2021-09-12T19:59:56.700",58,"ARI","right",80.97,25.62,2.81,1.52,0.27,250.93,298.77,"None",1
"360",2021091207,3828,42427,17,"2021-09-12T19:59:56.800",58,"ARI","right",80.73,25.77,2.88,1.63,0.28,257.71,303.46,"None",1
"361",2021091207,3828,42427,18,"2021-09-12T19:59:56.900",58,"ARI","right",80.5,25.95,2.97,1.87,0.29,261.11,308.94,"None",1
"362",2021091207,3828,42427,19,"2021-09-12T19:59:57.000",58,"ARI","right",80.28,26.16,3.01,1.97,0.3,263.43,314.23,"None",1
"363",2021091207,3828,42427,20,"2021-09-12T19:59:57.100",58,"ARI","right",80.08,26.38,3.03,2.14,0.3,270.28,320,"None",1
"364",2021091207,3828,42427,21,"2021-09-12T19:59:57.200",58,"ARI","right",79.9,26.62,3,2.19,0.3,276.15,325.08,"None",1
"365",2021091207,3828,42427,22,"2021-09-12T19:59:57.300",58,"ARI","right",79.74,26.88,2.95,2.22,0.3,279.9,330.27,"None",1
"366",2021091207,3828,42427,23,"2021-09-12T19:59:57.400",58,"ARI","right",79.61,27.14,2.9,2.12,0.29,281.39,335.08,"None",1
"367",2021091207,3828,42427,24,"2021-09-12T19:59:57.500",58,"ARI","right",79.5,27.4,2.82,2.07,0.29,280.75,339.87,"None",1
"368",2021091207,3828,42427,25,"2021-09-12T19:59:57.600",58,"ARI","right",79.42,27.66,2.6,2.22,0.27,279.35,344.44,"None",1
"369",2021091207,3828,42427,26,"2021-09-12T19:59:57.700",58,"ARI","right",79.36,27.9,2.41,2.36,0.25,274.81,349.3,"None",1
"370",2021091207,3828,42427,27,"2021-09-12T19:59:57.800",58,"ARI","right",79.33,28.13,2.21,2.41,0.23,270.15,354.51,"None",1
"371",2021091207,3828,42427,28,"2021-09-12T19:59:57.900",58,"ARI","right",79.33,28.33,1.94,2.68,0.2,261.51,1.6,"None",1
"372",2021091207,3828,42427,29,"2021-09-12T19:59:58.000",58,"ARI","right",79.34,28.51,1.67,2.67,0.18,250.77,6.29,"None",1
"373",2021091207,3828,42427,30,"2021-09-12T19:59:58.100",58,"ARI","right",79.35,28.66,1.4,2.61,0.15,242.79,11.47,"None",1
"374",2021091207,3828,42427,31,"2021-09-12T19:59:58.200",58,"ARI","right",79.38,28.78,1.12,2.51,0.12,238.08,17.64,"None",1
"375",2021091207,3828,42427,32,"2021-09-12T19:59:58.300",58,"ARI","right",79.41,28.87,0.85,2.42,0.1,235.64,24.07,"None",1
