"week","gameId","playId","pos_team","def_team","down","yardstogo","def_coverage","def_covtype","def_playersinbox","line_betw","pressure"
7,2021102400,2872,"CIN","BAL","1st",10,"Cover-3","Zone",6,0.0206105006105006,0
7,2021102400,2901,"CIN","BAL","1st",9,"Red Zone","Other",6,0.0234249084249084,0
7,2021102400,2979,"CIN","BAL","2nd",16,"Cover-3","Zone",6,0.0125952380952381,0
7,2021102400,3001,"CIN","BAL","3rd",16,"Cover-0","Man",6,0.00929292929292928,0
8,2021103107,399,"CIN","NYJ","1st",10,"Cover-3","Zone",6,0.0106912442396313,0
8,2021103107,421,"CIN","NYJ","2nd",10,"Cover-2","Zone",6,0.023963133640553,0
8,2021103107,445,"CIN","NYJ","3rd",4,"Cover-1","Man",7,0.038421768707483,0
8,2021103107,720,"CIN","NYJ","3rd",3,"Cover-0","Man",8,0.0301058201058201,0
8,2021103107,742,"CIN","NYJ","4th/2pc",3,"Red Zone","Other",7,0.0238407494145199,0
8,2021103107,842,"CIN","NYJ","2nd",11,"Cover-1","Man",7,0.0222689075630252,0
8,2021103107,866,"CIN","NYJ","1st",3,"Cover-0","Man",7,0.0419047619047619,0
8,2021103107,899,"CIN","NYJ","1st",1,"Cover-0","Man",8,0.0354838709677419,0
8,2021103107,1209,"CIN","NYJ","2nd",4,"Cover-6","Zone",6,0.0210095238095238,0
8,2021103107,1397,"CIN","NYJ","1st",10,"Cover-6","Zone",6,0.0228571428571428,0
8,2021103107,1470,"CIN","NYJ","2nd",2,"Cover-3","Zone",7,0.037992277992278,0
8,2021103107,1531,"CIN","NYJ","2nd",10,"Cover-6","Zone",6,0.0190952380952381,0
8,2021103107,1555,"CIN","NYJ","3rd",6,"Cover-1","Man",6,0.0340408163265306,0
8,2021103107,1579,"CIN","NYJ","1st",2,"Cover-0","Man",8,0.0460634920634921,0
8,2021103107,1601,"CIN","NYJ","2nd",2,"Red Zone","Other",9,0.0535672514619883,0
8,2021103107,1758,"CIN","NYJ","1st",7,"Red Zone","Other",6,0.0167247386759582,0
8,2021103107,1820,"CIN","NYJ","2nd",3,"Cover-0","Man",7,0.0285714285714286,0
8,2021103107,1842,"CIN","NYJ","3rd",3,"Red Zone","Other",7,0.0264285714285714,0
8,2021103107,2323,"CIN","NYJ","1st",15,"Cover-6","Zone",6,0.0172023809523809,0
8,2021103107,2347,"CIN","NYJ","2nd",6,"Cover-3","Zone",6,0.0123481116584565,0
8,2021103107,2397,"CIN","NYJ","2nd",14,"Cover-2","Zone",5,0.0130568356374808,0
8,2021103107,2425,"CIN","NYJ","3rd",6,"Cover-1","Man",5,0.0167567567567567,0
8,2021103107,2865,"CIN","NYJ","1st",10,"Quarters","Zone",6,0.023974358974359,0
8,2021103107,2889,"CIN","NYJ","1st",8,"Red Zone","Other",6,0.0226113671274962,0
8,2021103107,3220,"CIN","NYJ","2nd",10,"Cover-3","Zone",5,0.0145743145743146,0
8,2021103107,3242,"CIN","NYJ","3rd",10,"Cover-3","Zone",5,0.0100721500721501,0
8,2021103107,3332,"CIN","NYJ","1st",10,"Cover-3","Zone",6,0.0212698412698413,0
8,2021103107,3354,"CIN","NYJ","2nd",10,"Cover-3","Zone",6,0.0265873015873016,0
8,2021103107,3378,"CIN","NYJ","3rd",4,"Cover-1","Man",7,0.0261768707482993,0
8,2021103107,3423,"CIN","NYJ","2nd",6,"Red Zone","Other",7,0.0255182072829132,0
8,2021103107,3445,"CIN","NYJ","3rd",6,"Cover-3","Zone",6,0.0162365591397849,0
8,2021103107,3948,"CIN","NYJ","2nd",5,"Cover-1","Man",6,0.0174285714285714,0
8,2021103107,4007,"CIN","NYJ","2nd",11,"Cover-6","Zone",5,0.0161255411255411,0
8,2021103107,4029,"CIN","NYJ","3rd",11,"2-Man","Man",5,0.0199619047619048,0
1,2021091209,76,"CLE","KC","2nd",8,"Cover-3","Zone",6,0.013047619047619,0
1,2021091209,126,"CLE","KC","2nd",4,"Cover-3","Zone",8,0.0458994708994709,0
1,2021091209,155,"CLE","KC","1st",10,"Cover-6","Zone",7,0.0134575569358178,0
1,2021091209,177,"CLE","KC","2nd",10,"Cover-2","Zone",6,0.0188143828960156,0
1,2021091209,198,"CLE","KC","3rd",3,"Cover-1","Man",7,0.0506060606060606,0
1,2021091209,243,"CLE","KC","2nd",11,"Cover-2","Zone",7,0.0161172161172161,0
1,2021091209,265,"CLE","KC","3rd",11,"Cover-2","Zone",5,0.0140674603174603,0
1,2021091209,289,"CLE","KC","4th/2pc",3,"Cover-3","Zone",6,0.0188775510204082,0
1,2021091209,768,"CLE","KC","1st",10,"Cover-2","Zone",8,0.0426303854875284,0
1,2021091209,797,"CLE","KC","1st",10,"Cover-3","Zone",8,0.0493693693693694,0
1,2021091209,866,"CLE","KC","2nd",8,"Red Zone","Other",6,0.0199659863945578,0
1,2021091209,1387,"CLE","KC","1st",15,"Cover-2","Zone",5,0.00935714285714286,0
1,2021091209,1484,"CLE","KC","1st",10,"Cover-1","Man",7,0.0345396825396825,0
1,2021091209,1508,"CLE","KC","2nd",1,"Cover-2","Zone",6,0.0439455782312925,0
1,2021091209,1853,"CLE","KC","1st",10,"Cover-2","Zone",6,0.0166666666666667,0
1,2021091209,1894,"CLE","KC","1st",10,"Cover-1","Man",7,0.0262451209992194,1
1,2021091209,1916,"CLE","KC","2nd",10,"Cover-1","Man",5,0.0187949465500486,0
1,2021091209,1938,"CLE","KC","3rd",10,"Bracket","Other",6,0.0127496159754224,0
1,2021091209,1971,"CLE","KC","3rd",20,"Bracket","Other",5,0.016783762685402,0
1,2021091209,2833,"CLE","KC","1st",10,"Cover-6","Zone",7,0.0357703081232493,0
1,2021091209,2942,"CLE","KC","2nd",4,"Cover-1","Man",8,0.0550058072009292,0
1,2021091209,3149,"CLE","KC","1st",10,"Cover-2","Zone",6,0.0150557244174265,0
1,2021091209,3168,"CLE","KC","2nd",16,"Cover-3","Zone",6,0.0210553410553411,0
1,2021091209,3192,"CLE","KC","3rd",12,"Cover-1","Man",6,0.012311939268461,0
1,2021091209,3390,"CLE","KC","1st",15,"Cover-6","Zone",6,0.0197354497354497,0
1,2021091209,3435,"CLE","KC","3rd",7,"Bracket","Other",6,0.0320952380952381,0
1,2021091209,3704,"CLE","KC","2nd",5,"Cover-2","Zone",6,0.0117460317460317,0
1,2021091209,3745,"CLE","KC","3rd",2,"Cover-1","Man",5,0.0155102040816326,0
1,2021091209,3793,"CLE","KC","1st",10,"Cover-2","Zone",6,0.0211394557823129,0
2,2021091902,164,"CLE","HOU","3rd",11,"Quarters","Zone",6,0.0141081517352704,0
2,2021091902,231,"CLE","HOU","1st",10,"Cover-2","Zone",5,0.00647130647130646,0
2,2021091902,260,"CLE","HOU","1st",6,"Red Zone","Other",6,0.0175555555555556,0
2,2021091902,676,"CLE","HOU","3rd",2,"Cover-1","Man",7,0.0469221835075493,0
2,2021091902,704,"CLE","HOU","1st",10,"Cover-3","Zone",6,0.0185185185185185,0
2,2021091902,985,"CLE","HOU","1st",10,"Cover-6","Zone",7,0.0224603174603175,0
2,2021091902,1005,"CLE","HOU","2nd",14,"Cover-2","Zone",6,0.0156421356421356,0
2,2021091902,1029,"CLE","HOU","1st",10,"Cover-3","Zone",7,0.0301587301587302,0
2,2021091902,1050,"CLE","HOU","2nd",8,"Cover-2","Zone",5,0.0121351766513057,0
2,2021091902,1116,"CLE","HOU","2nd",13,"Cover-2","Zone",6,0.00876750700280111,0
2,2021091902,1138,"CLE","HOU","3rd",13,"Cover-2","Zone",6,0.0123321123321123,0
2,2021091902,1436,"CLE","HOU","2nd",3,"Cover-1","Man",8,0.0447074829931973,0
2,2021091902,1595,"CLE","HOU","2nd",11,"Cover-3","Zone",6,0.0120846560846561,0
2,2021091902,1619,"CLE","HOU","3rd",4,"Red Zone","Other",7,0.0233593073593074,0
2,2021091902,2094,"CLE","HOU","1st",15,"Cover-1","Man",7,0.0324675324675325,0
2,2021091902,2118,"CLE","HOU","2nd",9,"Cover-1","Man",6,0.0262914862914863,0
2,2021091902,2142,"CLE","HOU","1st",10,"Cover-2","Zone",6,0.0281704260651629,0
2,2021091902,2264,"CLE","HOU","2nd",9,"Cover-1","Man",7,0.0241220238095238,0
2,2021091902,2492,"CLE","HOU","2nd",4,"Cover-1","Man",8,0.0228571428571429,0
2,2021091902,3136,"CLE","HOU","2nd",7,"Cover-3","Zone",7,0.0229206349206349,0
2,2021091902,3163,"CLE","HOU","3rd",2,"Cover-3","Zone",6,0.0183268983268983,0
2,2021091902,3293,"CLE","HOU","1st",10,"Cover-6","Zone",6,0.0288380952380952,0
2,2021091902,3548,"CLE","HOU","3rd",4,"Cover-1","Man",5,0.0150793650793651,0
3,2021092601,55,"CLE","CHI","1st",10,"Cover-3","Zone",7,0.0187027914614122,0
3,2021092601,77,"CLE","CHI","2nd",10,"Quarters","Zone",5,0.0174285714285714,0
3,2021092601,99,"CLE","CHI","3rd",10,"Cover-1","Man",5,0.015952380952381,0
3,2021092601,144,"CLE","CHI","2nd",8,"Cover-2","Zone",6,0.0157440476190476,0
3,2021092601,166,"CLE","CHI","3rd",8,"Cover-1","Man",5,0.0135930735930736,0
3,2021092601,252,"CLE","CHI","3rd",5,"Cover-1","Man",6,0.0196666666666667,0
3,2021092601,274,"CLE","CHI","4th/2pc",5,"Cover-1","Man",6,0.0305246166263115,0
3,2021092601,473,"CLE","CHI","2nd",8,"Cover-6","Zone",6,0.0170521541950113,0
3,2021092601,506,"CLE","CHI","1st",10,"Cover-3","Zone",6,0.0341496598639456,0
3,2021092601,553,"CLE","CHI","1st",15,"Cover-2","Zone",6,0.0175510204081633,0
3,2021092601,603,"CLE","CHI","2nd",8,"Quarters","Zone",6,0.0254081632653061,0
3,2021092601,627,"CLE","CHI","3rd",1,"Cover-6","Zone",6,0.0201443001443001,0
3,2021092601,651,"CLE","CHI","4th/2pc",1,"Cover-2","Zone",8,0.0212531328320802,0
3,2021092601,799,"CLE","CHI","1st",10,"Cover-3","Zone",7,0.0246200607902736,0
3,2021092601,908,"CLE","CHI","1st",10,"Cover-3","Zone",6,0.012896174863388,0
3,2021092601,982,"CLE","CHI","3rd",15,"Cover-1","Man",5,0.0234330011074197,0
3,2021092601,1205,"CLE","CHI","2nd",7,"Cover-3","Zone",8,0.0300721500721501,0
3,2021092601,1227,"CLE","CHI","3rd",7,"Cover-6","Zone",6,0.0149501661129568,0
3,2021092601,1255,"CLE","CHI","1st",10,"Cover-3","Zone",7,0.0144139194139194,0
3,2021092601,1321,"CLE","CHI","2nd",11,"Cover-6","Zone",6,0.0128070175438596,0
3,2021092601,1354,"CLE","CHI","3rd",11,"Cover-1","Man",6,0.0194584500466853,0
3,2021092601,1650,"CLE","CHI","3rd",5,"Cover-1","Man",5,0.0252116402116402,0
3,2021092601,1695,"CLE","CHI","1st",10,"Cover-6","Zone",6,0.0129365079365079,0
3,2021092601,1742,"CLE","CHI","1st",10,"Cover-6","Zone",5,0.0113968253968254,0
3,2021092601,1783,"CLE","CHI","2nd",4,"Cover-6","Zone",5,0.0112842712842713,0
3,2021092601,1824,"CLE","CHI","1st",10,"Cover-3","Zone",6,0.0207553366174056,0
3,2021092601,1930,"CLE","CHI","2nd",10,"Cover-6","Zone",6,0.013109243697479,0
3,2021092601,2172,"CLE","CHI","2nd",10,"Cover-6","Zone",6,0.0154090354090354,0
3,2021092601,2193,"CLE","CHI","3rd",7,"Cover-1","Man",6,0.0229824561403509,0
3,2021092601,2275,"CLE","CHI","2nd",20,"Cover-1","Man",6,0.0179047619047619,0
3,2021092601,2294,"CLE","CHI","3rd",30,"Quarters","Zone",5,0.012687074829932,0
3,2021092601,2507,"CLE","CHI","3rd",5,"Cover-3","Zone",6,0.0163841807909604,1
3,2021092601,2889,"CLE","CHI","1st",10,"Cover-3","Zone",7,0.0205357142857143,0
3,2021092601,2924,"CLE","CHI","1st",10,"Cover-2","Zone",7,0.0283503401360544,0
3,2021092601,3011,"CLE","CHI","2nd",3,"Cover-6","Zone",6,0.0165714285714286,0
3,2021092601,3345,"CLE","CHI","3rd",2,"Cover-3","Zone",7,0.0407308970099668,0
4,2021100305,463,"CLE","MIN","2nd",6,"Cover-6","Zone",6,0.0331569664902998,0
4,2021100305,511,"CLE","MIN","1st",10,"Cover-6","Zone",7,0.0219704433497537,0
4,2021100305,533,"CLE","MIN","2nd",10,"Quarters","Zone",6,0.018952380952381,0
4,2021100305,555,"CLE","MIN","3rd",10,"Cover-3","Zone",7,0.0292698412698413,0
4,2021100305,757,"CLE","MIN","3rd",4,"Cover-1","Man",7,0.0225827280064568,0
4,2021100305,779,"CLE","MIN","4th/2pc",4,"Red Zone","Other",6,0.0221428571428571,0
4,2021100305,888,"CLE","MIN","1st",10,"Cover-6","Zone",7,0.0325138427464009,0
4,2021100305,936,"CLE","MIN","3rd",4,"Cover-2","Zone",6,0.0150410509031198,0
4,2021100305,1262,"CLE","MIN","2nd",7,"Cover-2","Zone",7,0.024199843871975,0
4,2021100305,1307,"CLE","MIN","2nd",8,"Cover-1","Man",6,0.0146141215106732,0
4,2021100305,1479,"CLE","MIN","1st",5,"Cover-0","Man",7,0.0424,0
4,2021100305,1512,"CLE","MIN","1st",15,"Cover-1","Man",6,0.0246530612244898,0
4,2021100305,1553,"CLE","MIN","2nd",3,"Red Zone","Other",9,0.0293178893178893,0
4,2021100305,1613,"CLE","MIN","4th/2pc",2,"Red Zone","Other",8,0.0213642213642214,1
4,2021100305,1646,"CLE","MIN","1st",1,"Other","Other",9,0.0629343629343629,0
4,2021100305,1748,"CLE","MIN","4th/2pc",0,"Red Zone","Other",9,0.0586031746031746,0
4,2021100305,1925,"CLE","MIN","1st",10,"Cover-1","Man",7,0.0183150183150183,0
4,2021100305,1975,"CLE","MIN","2nd",20,"Cover-3","Zone",7,0.0222934888241011,0
4,2021100305,2023,"CLE","MIN","1st",10,"Cover-3","Zone",7,0.021063122923588,0
4,2021100305,2052,"CLE","MIN","1st",10,"Quarters","Zone",6,0.0233819241982507,0
4,2021100305,2074,"CLE","MIN","2nd",10,"2-Man","Man",6,0.0208333333333333,0
4,2021100305,2096,"CLE","MIN","3rd",10,"Cover-2","Zone",6,0.0107850707850708,0
4,2021100305,2228,"CLE","MIN","2nd",7,"Cover-6","Zone",7,0.018996138996139,0
4,2021100305,2252,"CLE","MIN","3rd",2,"Cover-2","Zone",6,0.0231336405529954,0
4,2021100305,2393,"CLE","MIN","1st",10,"Quarters","Zone",5,0.0101934523809524,0
4,2021100305,2451,"CLE","MIN","2nd",8,"Quarters","Zone",5,0.0116806722689076,0
4,2021100305,2538,"CLE","MIN","3rd",7,"2-Man","Man",6,0.0268,0
4,2021100305,2816,"CLE","MIN","3rd",7,"2-Man","Man",5,0.0183623693379791,0
4,2021100305,3335,"CLE","MIN","1st",10,"Cover-2","Zone",7,0.0243290043290043,0
4,2021100305,3422,"CLE","MIN","2nd",9,"Cover-1","Man",6,0.011156462585034,0
4,2021100305,3441,"CLE","MIN","3rd",9,"Cover-1","Man",7,0.0194777265745008,0
4,2021100305,3544,"CLE","MIN","1st",10,"Quarters","Zone",6,0.0141102756892231,1
4,2021100305,3589,"CLE","MIN","2nd",10,"Cover-1","Man",7,0.0252380952380952,0
4,2021100305,3611,"CLE","MIN","3rd",10,"Cover-1","Man",7,0.0323577235772358,0
4,2021100305,3958,"CLE","MIN","3rd",5,"Cover-3","Zone",7,0.0361693121693122,0
5,2021101009,146,"CLE","LAC","1st",10,"Cover-6","Zone",7,0.0276518883415435,0
5,2021101009,233,"CLE","LAC","2nd",11,"Quarters","Zone",5,0.00943223443223444,0
5,2021101009,311,"CLE","LAC","2nd",10,"Cover-3","Zone",7,0.0245363408521303,0
5,2021101009,810,"CLE","LAC","1st",10,"Cover-6","Zone",6,0.0324263038548753,0
5,2021101009,900,"CLE","LAC","3rd",10,"Quarters","Zone",4,0.00715572715572717,0
5,2021101009,965,"CLE","LAC","2nd",7,"Red Zone","Other",6,0.0391341991341991,0
5,2021101009,1180,"CLE","LAC","1st",10,"Cover-6","Zone",6,0.0248412698412699,0
5,2021101009,1277,"CLE","LAC","2nd",9,"Cover-3","Zone",5,0.0192230576441103,0
5,2021101009,1301,"CLE","LAC","3rd",7,"Cover-6","Zone",4,0.0170476190476191,0
5,2021101009,1342,"CLE","LAC","4th/2pc",2,"Cover-1","Man",6,0.0291634491634492,0
5,2021101009,1568,"CLE","LAC","2nd",11,"Cover-3","Zone",5,0.011624649859944,0
5,2021101009,1615,"CLE","LAC","1st",10,"Cover-6","Zone",6,0.032,0
5,2021101009,1898,"CLE","LAC","2nd",1,"Cover-1","Man",6,0.0131216931216931,0
5,2021101009,1937,"CLE","LAC","3rd",1,"Quarters","Zone",6,0.0171234207968902,0
5,2021101009,2034,"CLE","LAC","2nd",7,"Cover-3","Zone",7,0.0201313628899836,0
5,2021101009,2058,"CLE","LAC","3rd",1,"Cover-3","Zone",5,0.0245476190476191,0
5,2021101009,2586,"CLE","LAC","2nd",6,"Cover-3","Zone",6,0.0131547619047619,0
5,2021101009,2668,"CLE","LAC","2nd",19,"Cover-1","Man",6,0.0291156462585034,0
5,2021101009,2689,"CLE","LAC","3rd",18,"Cover-6","Zone",4,0.0131428571428571,0
5,2021101009,2944,"CLE","LAC","2nd",9,"Cover-6","Zone",6,0.0158730158730159,0
5,2021101009,3000,"CLE","LAC","3rd",20,"Cover-6","Zone",5,0.0186147186147186,0
5,2021101009,3183,"CLE","LAC","1st",10,"Cover-6","Zone",7,0.0383908045977011,0
5,2021101009,3207,"CLE","LAC","2nd",3,"Quarters","Zone",5,0.00679653679653679,0
5,2021101009,4115,"CLE","LAC","2nd",9,"Cover-3","Zone",7,0.0181132075471698,0
5,2021101009,4403,"CLE","LAC","1st",10,"Cover-1","Man",6,0.016962676962677,0
5,2021101009,4427,"CLE","LAC","2nd",4,"Cover-6","Zone",6,0.0181666666666667,0
5,2021101009,4451,"CLE","LAC","3rd",1,"Cover-6","Zone",5,0.0113628899835796,0
5,2021101009,4496,"CLE","LAC","1st",10,"Quarters","Zone",3,0.00674603174603175,0
5,2021101009,4553,"CLE","LAC","2nd",10,"Cover-6","Zone",4,0.0121325051759835,0
5,2021101009,4575,"CLE","LAC","3rd",10,"Cover-1","Man",5,0.0163419913419913,0
5,2021101009,4597,"CLE","LAC","4th/2pc",10,"Quarters","Zone",4,0.00736924277907885,0
6,2021101708,56,"CLE","ARI","1st",10,"Cover-3","Zone",6,0.009688013136289,0
6,2021101708,102,"CLE","ARI","3rd",6,"Quarters","Zone",5,0.0175297619047619,0
6,2021101708,137,"CLE","ARI","3rd",11,"2-Man","Man",6,0.0183940242763772,0
6,2021101708,500,"CLE","ARI","1st",10,"Cover-3","Zone",6,0.014673721340388,0
6,2021101708,522,"CLE","ARI","2nd",10,"Cover-1","Man",5,0.0116190476190476,0
6,2021101708,631,"CLE","ARI","2nd",15,"Cover-1","Man",6,0.0262015503875969,0
6,2021101708,666,"CLE","ARI","1st",10,"Cover-1","Man",7,0.0381467181467182,0
6,2021101708,715,"CLE","ARI","3rd",5,"Cover-3","Zone",6,0.0145079365079365,0
6,2021101708,746,"CLE","ARI","4th/2pc",3,"Cover-0","Man",7,0.0326772486772487,0
6,2021101708,1327,"CLE","ARI","2nd",8,"Cover-6","Zone",6,0.0136585365853659,0
6,2021101708,1500,"CLE","ARI","1st",10,"Cover-3","Zone",7,0.0197372742200328,0
6,2021101708,1545,"CLE","ARI","3rd",8,"Cover-6","Zone",5,0.0133565621370499,0
6,2021101708,1703,"CLE","ARI","1st",10,"Cover-3","Zone",7,0.0386147186147186,0
6,2021101708,1727,"CLE","ARI","1st",10,"Cover-3","Zone",7,0.0273593073593074,0
6,2021101708,1835,"CLE","ARI","2nd",10,"Cover-2","Zone",4,0.00764790764790766,0
6,2021101708,1865,"CLE","ARI","3rd",5,"Cover-1","Man",7,0.0357482993197279,0
6,2021101708,2319,"CLE","ARI","1st",10,"Cover-6","Zone",6,0.0154761904761905,0
6,2021101708,2341,"CLE","ARI","2nd",10,"Cover-2","Zone",6,0.0141854636591479,0
6,2021101708,2365,"CLE","ARI","3rd",5,"Cover-2","Zone",4,0.00846560846560847,0
6,2021101708,2413,"CLE","ARI","2nd",4,"Other","Other",4,0.0107231040564374,0
6,2021101708,2615,"CLE","ARI","1st",10,"Cover-3","Zone",8,0.0246320346320346,0
6,2021101708,2655,"CLE","ARI","3rd",11,"2-Man","Man",5,0.0163392857142857,0
6,2021101708,2844,"CLE","ARI","1st",20,"Cover-3","Zone",7,0.0165291005291005,0
6,2021101708,2894,"CLE","ARI","2nd",11,"Cover-1","Man",6,0.0324444444444444,0
6,2021101708,2939,"CLE","ARI","2nd",13,"2-Man","Man",6,0.0153333333333333,0
6,2021101708,3238,"CLE","ARI","1st",10,"Cover-3","Zone",7,0.0225770308123249,0
6,2021101708,3260,"CLE","ARI","2nd",10,"Cover-6","Zone",6,0.0128968253968254,0
6,2021101708,3284,"CLE","ARI","3rd",7,"Quarters","Zone",6,0.0171787960467206,0
6,2021101708,3308,"CLE","ARI","4th/2pc",1,"Cover-3","Zone",7,0.0235164835164835,0
6,2021101708,3379,"CLE","ARI","1st",10,"Quarters","Zone",6,0.021580547112462,0
6,2021101708,3570,"CLE","ARI","3rd",4,"Cover-1","Man",7,0.0282539682539683,0
6,2021101708,3592,"CLE","ARI","4th/2pc",4,"Cover-0","Man",6,0.0262081128747795,0
6,2021101708,4059,"CLE","ARI","2nd",8,"Cover-6","Zone",6,0.0289115646258504,0
6,2021101708,4083,"CLE","ARI","3rd",2,"Cover-3","Zone",6,0.0124786324786325,0
6,2021101708,4122,"CLE","ARI","4th/2pc",2,"Cover-3","Zone",7,0.0231855500821018,0
7,2021102100,56,"CLE","DEN","1st",10,"Cover-3","Zone",6,0.0342612942612943,0
7,2021102100,401,"CLE","DEN","2nd",3,"Quarters","Zone",5,0.0201313628899836,0
7,2021102100,435,"CLE","DEN","1st",10,"Cover-1","Man",6,0.0214449917898194,0
7,2021102100,486,"CLE","DEN","3rd",4,"Cover-3","Zone",7,0.0322857142857143,0
7,2021102100,535,"CLE","DEN","2nd",1,"Cover-3","Zone",7,0.0295767195767196,0
7,2021102100,631,"CLE","DEN","2nd",19,"Cover-3","Zone",6,0.0204081632653061,0
7,2021102100,655,"CLE","DEN","3rd",11,"Cover-1","Man",6,0.0151545530492899,1
7,2021102100,1048,"CLE","DEN","2nd",13,"Cover-6","Zone",5,0.0145578231292517,0
7,2021102100,1070,"CLE","DEN","3rd",13,"Cover-6","Zone",4,0.017287784679089,0
7,2021102100,1292,"CLE","DEN","2nd",7,"Cover-0","Man",5,0.0295952380952381,0
7,2021102100,1337,"CLE","DEN","1st",10,"Cover-1","Man",7,0.030907029478458,0
7,2021102100,1383,"CLE","DEN","3rd",1,"Cover-3","Zone",8,0.0252014652014652,0
7,2021102100,1439,"CLE","DEN","1st",15,"Cover-3","Zone",6,0.0205442176870748,0
7,2021102100,1514,"CLE","DEN","1st",10,"Cover-3","Zone",6,0.0172413793103448,0
7,2021102100,1587,"CLE","DEN","3rd",13,"Cover-1","Man",5,0.023030303030303,0
7,2021102100,1753,"CLE","DEN","1st",10,"Cover-1","Man",5,0.0237698412698413,1
7,2021102100,1794,"CLE","DEN","2nd",12,"Cover-6","Zone",5,0.0170899470899471,0
7,2021102100,1820,"CLE","DEN","3rd",12,"Cover-6","Zone",6,0.0162193362193362,0
7,2021102100,2357,"CLE","DEN","1st",15,"Cover-3","Zone",6,0.0234154351395731,0
7,2021102100,2381,"CLE","DEN","2nd",9,"Cover-1","Man",6,0.0302721088435374,0
7,2021102100,2405,"CLE","DEN","1st",10,"Cover-6","Zone",7,0.0314699792960662,0
7,2021102100,2450,"CLE","DEN","2nd",10,"Cover-6","Zone",7,0.016921373200443,0
7,2021102100,2484,"CLE","DEN","1st",10,"Cover-3","Zone",6,0.03496336996337,0
7,2021102100,2590,"CLE","DEN","3rd",3,"Cover-0","Man",6,0.0147869674185464,0
7,2021102100,2612,"CLE","DEN","4th/2pc",3,"Cover-0","Man",7,0.0263668430335097,0
7,2021102100,2655,"CLE","DEN","1st",1,"Other","Other",10,0.0552083333333333,0
7,2021102100,2990,"CLE","DEN","3rd",7,"Cover-1","Man",6,0.0215384615384615,0
7,2021102100,3673,"CLE","DEN","1st",10,"Cover-1","Man",8,0.0326623376623377,0
7,2021102100,3756,"CLE","DEN","2nd",4,"Cover-1","Man",8,0.0296296296296296,0
8,2021103103,55,"CLE","PIT","1st",10,"Cover-3","Zone",8,0.0336712749615975,0
8,2021103103,105,"CLE","PIT","1st",10,"Cover-3","Zone",7,0.0310963455149502,0
8,2021103103,148,"CLE","PIT","3rd",6,"Cover-1","Man",5,0.0261904761904762,0
8,2021103103,193,"CLE","PIT","2nd",8,"Cover-3","Zone",7,0.0137535014005602,0
8,2021103103,217,"CLE","PIT","1st",10,"Cover-2","Zone",7,0.0207215007215007,0
8,2021103103,262,"CLE","PIT","1st",8,"Cover-3","Zone",8,0.0292857142857143,0
8,2021103103,305,"CLE","PIT","3rd",7,"Red Zone","Other",5,0.0118032786885246,0
8,2021103103,712,"CLE","PIT","3rd",6,"Cover-1","Man",6,0.0363659147869674,0
8,2021103103,736,"CLE","PIT","1st",10,"Cover-1","Man",7,0.0245079365079365,0
8,2021103103,765,"CLE","PIT","2nd",2,"Cover-3","Zone",7,0.0125802879291251,1
8,2021103103,1233,"CLE","PIT","2nd",10,"Cover-2","Zone",6,0.0130476190476191,0
8,2021103103,1255,"CLE","PIT","3rd",10,"Cover-3","Zone",5,0.0176190476190476,0
8,2021103103,1437,"CLE","PIT","1st",10,"Cover-1","Man",7,0.0293693693693694,0
8,2021103103,1456,"CLE","PIT","2nd",15,"Cover-2","Zone",6,0.0149076773566569,1
8,2021103103,1955,"CLE","PIT","2nd",3,"Cover-3","Zone",5,0.00899470899470899,0
8,2021103103,1984,"CLE","PIT","1st",10,"Cover-2","Zone",4,0.00633249791144528,0
8,2021103103,2329,"CLE","PIT","2nd",8,"Cover-2","Zone",6,0.0173160173160173,0
8,2021103103,2353,"CLE","PIT","1st",10,"Cover-3","Zone",8,0.0312195121951219,0
8,2021103103,2403,"CLE","PIT","2nd",6,"Cover-1","Man",5,0.014347158218126,0
8,2021103103,2921,"CLE","PIT","2nd",12,"Cover-2","Zone",6,0.0126190476190476,0
8,2021103103,2955,"CLE","PIT","3rd",12,"Cover-3","Zone",4,0.0140952380952381,0
8,2021103103,3476,"CLE","PIT","1st",10,"Cover-3","Zone",7,0.0264069264069264,0
8,2021103103,3566,"CLE","PIT","2nd",10,"Cover-2","Zone",5,0.0145833333333333,0
8,2021103103,3594,"CLE","PIT","3rd",4,"Cover-1","Man",5,0.0153650793650794,0
8,2021103103,3636,"CLE","PIT","2nd",8,"Cover-3","Zone",8,0.0333333333333333,0
8,2021103103,3847,"CLE","PIT","2nd",9,"Cover-3","Zone",6,0.016551724137931,0
8,2021103103,3876,"CLE","PIT","1st",10,"Cover-6","Zone",6,0.0289855072463768,0
8,2021103103,3915,"CLE","PIT","2nd",10,"Cover-2","Zone",5,0.0169656699889258,0
8,2021103103,3948,"CLE","PIT","1st",10,"Cover-3","Zone",7,0.0293575207860922,0
8,2021103103,4014,"CLE","PIT","3rd",16,"Cover-3","Zone",4,0.0107936507936508,0
8,2021103103,4055,"CLE","PIT","4th/2pc",12,"2-Man","Man",6,0.0216190476190476,0
1,2021090900,137,"DAL","TB","1st",10,"Cover-3","Zone",6,0.0152895752895753,0
1,2021090900,187,"DAL","TB","2nd",6,"Cover-3","Zone",6,0.0153917050691244,0
1,2021090900,282,"DAL","TB","1st",10,"Cover-3","Zone",6,0.0263565891472868,0
1,2021090900,349,"DAL","TB","3rd",15,"Cover-3","Zone",7,0.0145431145431145,0
