"week","gameId","playId","pos_team","def_team","down","yardstogo","def_coverage","def_covtype","def_playersinbox","line_betw","pressure"
7,2021102100,401,"CLE","DEN","2nd",3,"Quarters","Zone",5,0.0201313628899836,0
7,2021102100,435,"CLE","DEN","1st",10,"Cover-1","Man",6,0.0214449917898194,0
7,2021102100,486,"CLE","DEN","3rd",4,"Cover-3","Zone",7,0.0322857142857143,0
7,2021102100,535,"CLE","DEN","2nd",1,"Cover-3","Zone",7,0.0295767195767196,0
7,2021102100,631,"CLE","DEN","2nd",19,"Cover-3","Zone",6,0.0204081632653061,0
7,2021102100,655,"CLE","DEN","3rd",11,"Cover-1","Man",6,0.0151545530492899,1
7,2021102100,1048,"CLE","DEN","2nd",13,"Cover-6","Zone",5,0.0145578231292517,0
7,2021102100,1070,"CLE","DEN","3rd",13,"Cover-6","Zone",4,0.017287784679089,0
7,2021102100,1292,"CLE","DEN","2nd",7,"Cover-0","Man",5,0.0295952380952381,0
8,2021103103,55,"CLE","PIT","1st",10,"Cover-3","Zone",8,0.0336712749615975,0
8,2021103103,105,"CLE","PIT","1st",10,"Cover-3","Zone",7,0.0310963455149502,0
8,2021103103,148,"CLE","PIT","3rd",6,"Cover-1","Man",5,0.0261904761904762,0
8,2021103103,193,"CLE","PIT","2nd",8,"Cover-3","Zone",7,0.0137535014005602,0
8,2021103103,217,"CLE","PIT","1st",10,"Cover-2","Zone",7,0.0207215007215007,0
8,2021103103,262,"CLE","PIT","1st",8,"Cover-3","Zone",8,0.0292857142857143,0
8,2021103103,305,"CLE","PIT","3rd",7,"Red Zone","Other",5,0.0118032786885246,0
8,2021103103,712,"CLE","PIT","3rd",6,"Cover-1","Man",6,0.0363659147869674,0
8,2021103103,736,"CLE","PIT","1st",10,"Cover-1","Man",7,0.0245079365079365,0
8,2021103103,765,"CLE","PIT","2nd",2,"Cover-3","Zone",7,0.0125802879291251,1
1,2021090900,137,"DAL","TB","1st",10,"Cover-3","Zone",6,0.0152895752895753,0
1,2021090900,187,"DAL","TB","2nd",6,"Cover-3","Zone",6,0.0153917050691244,0
1,2021090900,282,"DAL","TB","1st",10,"Cover-3","Zone",6,0.0263565891472868,0
1,2021090900,349,"DAL","TB","3rd",15,"Cover-3","Zone",7,0.0145431145431145,0
1,2021090900,687,"DAL","TB","2nd",2,"Cover-1","Man",7,0.0193073593073593,0
1,2021090900,735,"DAL","TB","2nd",3,"Cover-2","Zone",6,0.0206219630709427,0
1,2021090900,764,"DAL","TB","1st",10,"Quarters","Zone",6,0.0258730158730159,0
1,2021090900,788,"DAL","TB","2nd",3,"Cover-1","Man",6,0.00904761904761905,0
1,2021090900,1078,"DAL","TB","2nd",8,"Quarters","Zone",5,0.011578947368421,0
1,2021090900,1368,"DAL","TB","1st",10,"Cover-3","Zone",7,0.0273469387755102,0
2,2021091911,82,"DAL","LAC","2nd",9,"Cover-6","Zone",7,0.0318707482993197,0
2,2021091911,127,"DAL","LAC","1st",10,"Cover-1","Man",7,0.0328957528957529,0
2,2021091911,202,"DAL","LAC","4th/2pc",1,"Cover-1","Man",6,0.0128427128427129,0
2,2021091911,256,"DAL","LAC","2nd",7,"Cover-6","Zone",6,0.016078431372549,0
2,2021091911,322,"DAL","LAC","2nd",12,"Cover-3","Zone",6,0.0143333333333333,0
2,2021091911,367,"DAL","LAC","2nd",5,"Red Zone","Other",6,0.0170899470899471,0
2,2021091911,389,"DAL","LAC","3rd",5,"Cover-1","Man",5,0.00725038402457757,0
2,2021091911,547,"DAL","LAC","1st",10,"Cover-6","Zone",6,0.025131195335277,0
2,2021091911,597,"DAL","LAC","2nd",2,"Cover-3","Zone",7,0.0311534391534392,0
2,2021091911,807,"DAL","LAC","2nd",4,"Cover-6","Zone",7,0.0244854070660522,0
3,2021092700,55,"DAL","PHI","1st",10,"Quarters","Zone",7,0.0218759018759019,0
3,2021092700,100,"DAL","PHI","1st",10,"Cover-2","Zone",7,0.0159307359307359,0
3,2021092700,145,"DAL","PHI","1st",10,"Cover-2","Zone",7,0.0240079365079365,0
3,2021092700,356,"DAL","PHI","2nd",6,"Cover-2","Zone",5,0.0104308390022676,0
3,2021092700,443,"DAL","PHI","2nd",6,"Quarters","Zone",6,0.0123511904761905,0
3,2021092700,544,"DAL","PHI","1st",10,"Cover-3","Zone",7,0.0195959595959596,0
3,2021092700,577,"DAL","PHI","1st",10,"Cover-6","Zone",6,0.0131818181818182,0
3,2021092700,620,"DAL","PHI","3rd",3,"Cover-3","Zone",5,0.0219047619047619,0
3,2021092700,697,"DAL","PHI","3rd",5,"Red Zone","Other",7,0.0122832722832723,0
3,2021092700,943,"DAL","PHI","2nd",3,"Cover-3","Zone",7,0.0338095238095238,0
4,2021100303,111,"DAL","CAR","3rd",6,"Cover-1","Man",6,0.0103258145363409,0
4,2021100303,274,"DAL","CAR","1st",10,"Cover-1","Man",6,0.0143174603174603,0
4,2021100303,370,"DAL","CAR","1st",10,"Cover-3","Zone",7,0.0170562770562771,0
4,2021100303,463,"DAL","CAR","2nd",1,"Cover-0","Man",7,0.033375104427736,0
4,2021100303,783,"DAL","CAR","1st",10,"Cover-1","Man",7,0.0247089947089947,0
4,2021100303,805,"DAL","CAR","2nd",10,"Cover-2","Zone",6,0.0182266009852217,0
4,2021100303,933,"DAL","CAR","2nd",11,"Cover-2","Zone",6,0.0120408163265306,0
4,2021100303,1002,"DAL","CAR","4th/2pc",1,"Cover-1","Man",6,0.0216210739614995,1
4,2021100303,1072,"DAL","CAR","2nd",9,"Cover-1","Man",7,0.0428349944629014,0
4,2021100303,1096,"DAL","CAR","1st",10,"Cover-1","Man",7,0.025021645021645,0
5,2021101012,130,"DAL","NYG","1st",10,"Cover-3","Zone",7,0.0155742296918767,0
5,2021101012,200,"DAL","NYG","4th/2pc",2,"Cover-3","Zone",6,0.0331547619047619,0
5,2021101012,428,"DAL","NYG","1st",10,"Cover-3","Zone",7,0.0267233560090703,0
5,2021101012,531,"DAL","NYG","3rd",1,"Cover-6","Zone",6,0.00958333333333333,0
5,2021101012,555,"DAL","NYG","1st",10,"Cover-3","Zone",8,0.0383030303030303,0
5,2021101012,598,"DAL","NYG","3rd",7,"Red Zone","Other",6,0.00775132275132275,0
5,2021101012,754,"DAL","NYG","1st",10,"Cover-2","Zone",7,0.0134827264239029,0
5,2021101012,817,"DAL","NYG","2nd",7,"Cover-6","Zone",6,0.0244727891156463,0
5,2021101012,839,"DAL","NYG","3rd",7,"Bracket","Other",6,0.0122222222222222,0
5,2021101012,1157,"DAL","NYG","2nd",10,"Quarters","Zone",6,0.0159462759462759,0
6,2021101710,94,"DAL","NE","2nd",8,"Cover-3","Zone",6,0.0226349206349206,0
6,2021101710,118,"DAL","NE","1st",10,"Cover-2","Zone",6,0.0254037267080745,0
6,2021101710,179,"DAL","NE","2nd",15,"Cover-1","Man",6,0.017516339869281,0
6,2021101710,373,"DAL","NE","1st",10,"Cover-3","Zone",7,0.019140989729225,0
6,2021101710,399,"DAL","NE","1st",10,"Cover-3","Zone",7,0.0256632653061224,0
6,2021101710,444,"DAL","NE","2nd",8,"Cover-3","Zone",5,0.0104578754578754,0
6,2021101710,497,"DAL","NE","2nd",7,"Cover-2","Zone",6,0.0100476190476191,0
6,2021101710,521,"DAL","NE","1st",1,"Other","Other",11,0.0385168650793651,0
6,2021101710,719,"DAL","NE","1st",10,"Cover-2","Zone",6,0.0328465608465608,0
6,2021101710,775,"DAL","NE","1st",20,"Cover-1","Man",5,0.0116754850088183,0
8,2021103112,315,"DAL","MIN","2nd",2,"Cover-1","Man",7,0.0249206349206349,0
8,2021103112,386,"DAL","MIN","1st",10,"Cover-3","Zone",6,0.0123249299719888,0
8,2021103112,465,"DAL","MIN","2nd",8,"Cover-3","Zone",7,0.0211242391693519,0
8,2021103112,516,"DAL","MIN","1st",15,"Cover-1","Man",6,0.014347158218126,0
8,2021103112,538,"DAL","MIN","2nd",15,"Quarters","Zone",6,0.0164860426929393,0
8,2021103112,562,"DAL","MIN","3rd",7,"Cover-3","Zone",7,0.0164952380952381,0
8,2021103112,788,"DAL","MIN","1st",10,"Cover-1","Man",8,0.0386489479512735,0
8,2021103112,821,"DAL","MIN","1st",10,"Cover-6","Zone",7,0.0236,0
8,2021103112,939,"DAL","MIN","2nd",5,"Quarters","Zone",6,0.0162676962676963,0
8,2021103112,1113,"DAL","MIN","2nd",8,"Quarters","Zone",7,0.0198866213151927,0
1,2021091212,335,"DEN","NYG","3rd",3,"Cover-1","Man",6,0.0205772005772006,0
1,2021091212,465,"DEN","NYG","1st",10,"Cover-2","Zone",7,0.027047619047619,0
1,2021091212,489,"DEN","NYG","1st",10,"Cover-2","Zone",7,0.0231904761904762,0
1,2021091212,566,"DEN","NYG","3rd",2,"Cover-2","Zone",6,0.0164362519201229,0
1,2021091212,611,"DEN","NYG","2nd",8,"Cover-3","Zone",7,0.0220541549953315,0
1,2021091212,635,"DEN","NYG","3rd",7,"2-Man","Man",6,0.0191729323308271,0
1,2021091212,657,"DEN","NYG","4th/2pc",7,"Cover-1","Man",5,0.00872294372294372,0
1,2021091212,702,"DEN","NYG","2nd",8,"Cover-1","Man",5,0.00671814671814671,0
1,2021091212,745,"DEN","NYG","1st",10,"Red Zone","Other",6,0.0301098901098901,0
1,2021091212,788,"DEN","NYG","3rd",12,"Red Zone","Other",3,0.00890064667842445,0
2,2021091904,420,"DEN","JAX","2nd",10,"Cover-3","Zone",7,0.0306060606060606,0
2,2021091904,444,"DEN","JAX","3rd",4,"Cover-1","Man",8,0.0253090172239108,0
2,2021091904,498,"DEN","JAX","2nd",5,"Cover-6","Zone",6,0.0147165532879819,0
2,2021091904,522,"DEN","JAX","1st",10,"Cover-6","Zone",7,0.0262433862433862,0
2,2021091904,594,"DEN","JAX","1st",10,"Cover-6","Zone",7,0.0293800539083558,0
2,2021091904,639,"DEN","JAX","1st",10,"Red Zone","Other",6,0.0203781512605042,0
2,2021091904,658,"DEN","JAX","2nd",26,"Cover-1","Man",7,0.0318154761904762,0
2,2021091904,682,"DEN","JAX","3rd",20,"Cover-2","Zone",5,0.00957264957264957,0
2,2021091904,846,"DEN","JAX","1st",10,"Cover-6","Zone",7,0.0311454311454312,0
2,2021091904,912,"DEN","JAX","2nd",10,"Cover-3","Zone",6,0.0122933771209633,1
3,2021092609,54,"DEN","NYJ","1st",10,"Quarters","Zone",6,0.0184013605442177,0
3,2021092609,107,"DEN","NYJ","1st",10,"Cover-3","Zone",7,0.0183831672203765,0
3,2021092609,150,"DEN","NYJ","3rd",3,"Cover-1","Man",7,0.0246825396825397,0
3,2021092609,327,"DEN","NYJ","2nd",7,"Cover-3","Zone",7,0.0214285714285714,0
3,2021092609,409,"DEN","NYJ","1st",10,"Quarters","Zone",5,0.00826254826254827,0
3,2021092609,452,"DEN","NYJ","3rd",9,"Cover-1","Man",5,0.0291125541125541,0
3,2021092609,497,"DEN","NYJ","2nd",6,"Cover-3","Zone",7,0.0221538461538462,0
3,2021092609,712,"DEN","NYJ","1st",10,"Cover-3","Zone",6,0.0165266106442577,0
3,2021092609,757,"DEN","NYJ","1st",10,"Cover-1","Man",7,0.0416666666666667,0
3,2021092609,779,"DEN","NYJ","2nd",10,"Cover-1","Man",6,0.0220408163265306,0
4,2021100311,55,"DEN","BAL","1st",10,"Cover-0","Man",8,0.0223492063492063,0
4,2021100311,121,"DEN","BAL","1st",10,"Cover-3","Zone",7,0.0171655328798186,0
4,2021100311,143,"DEN","BAL","2nd",10,"Cover-1","Man",6,0.0202993197278912,0
4,2021100311,165,"DEN","BAL","3rd",10,"Cover-3","Zone",6,0.0131150793650794,0
4,2021100311,360,"DEN","BAL","1st",10,"Cover-3","Zone",7,0.0221587301587302,0
4,2021100311,405,"DEN","BAL","2nd",9,"Cover-3","Zone",6,0.0180392156862745,0
4,2021100311,427,"DEN","BAL","3rd",9,"Cover-1","Man",6,0.0268707482993197,0
4,2021100311,641,"DEN","BAL","2nd",7,"Cover-3","Zone",7,0.0129971988795518,0
4,2021100311,686,"DEN","BAL","3rd",12,"Cover-3","Zone",6,0.0180672268907563,0
4,2021100311,842,"DEN","BAL","1st",10,"Cover-3","Zone",8,0.0284313725490196,0
5,2021101006,313,"DEN","PIT","3rd",9,"Cover-3","Zone",5,0.0122539682539683,0
5,2021101006,653,"DEN","PIT","3rd",12,"Cover-3","Zone",5,0.019547619047619,0
5,2021101006,992,"DEN","PIT","2nd",2,"Cover-6","Zone",6,0.00806722689075629,0
5,2021101006,1014,"DEN","PIT","3rd",2,"Cover-1","Man",6,0.0366795366795367,0
5,2021101006,1188,"DEN","PIT","2nd",10,"Cover-3","Zone",6,0.0179180509413067,0
5,2021101006,1271,"DEN","PIT","2nd",5,"Red Zone","Other",6,0.0274908424908425,0
5,2021101006,1609,"DEN","PIT","1st",10,"Cover-1","Man",6,0.0236385836385836,0
5,2021101006,1703,"DEN","PIT","1st",15,"Cover-2","Zone",6,0.02,0
5,2021101006,1729,"DEN","PIT","2nd",15,"Cover-2","Zone",6,0.0296466973886329,0
5,2021101006,1774,"DEN","PIT","3rd",10,"Cover-6","Zone",6,0.0131501831501832,0
6,2021101709,278,"DEN","LV","1st",10,"Cover-3","Zone",8,0.0241611721611722,0
6,2021101709,349,"DEN","LV","2nd",9,"Cover-3","Zone",7,0.018995670995671,0
6,2021101709,374,"DEN","LV","3rd",12,"Cover-3","Zone",6,0.0140529100529101,1
6,2021101709,398,"DEN","LV","1st",10,"Cover-3","Zone",7,0.0322222222222222,0
6,2021101709,485,"DEN","LV","1st",10,"Cover-3","Zone",8,0.0258076563958917,0
6,2021101709,813,"DEN","LV","2nd",7,"Cover-3","Zone",7,0.028030303030303,1
6,2021101709,835,"DEN","LV","3rd",7,"Cover-1","Man",5,0.0307070707070707,0
6,2021101709,859,"DEN","LV","4th/2pc",2,"Cover-3","Zone",7,0.0225,0
6,2021101709,1068,"DEN","LV","1st",10,"Cover-3","Zone",7,0.0316734693877551,0
6,2021101709,1113,"DEN","LV","3rd",5,"Bracket","Other",6,0.0172822299651568,0
7,2021102100,267,"DEN","CLE","3rd",7,"Quarters","Zone",6,0.012,0
7,2021102100,802,"DEN","CLE","2nd",4,"Cover-1","Man",6,0.0208080808080808,0
7,2021102100,890,"DEN","CLE","3rd",9,"Cover-6","Zone",6,0.0078941798941799,0
7,2021102100,1205,"DEN","CLE","3rd",9,"Cover-3","Zone",4,0.00838559814169571,0
7,2021102100,1673,"DEN","CLE","2nd",8,"Quarters","Zone",6,0.0157924662402274,0
7,2021102100,1695,"DEN","CLE","3rd",8,"Quarters","Zone",6,0.0204761904761905,0
7,2021102100,1871,"DEN","CLE","1st",10,"Cover-3","Zone",4,0.00461697722567288,0
7,2021102100,1966,"DEN","CLE","1st",10,"Cover-3","Zone",7,0.0272549019607843,0
7,2021102100,2011,"DEN","CLE","1st",10,"Quarters","Zone",6,0.0201785714285714,0
7,2021102100,2035,"DEN","CLE","1st",10,"Quarters","Zone",6,0.0281481481481481,0
8,2021103110,252,"DEN","WAS","1st",10,"Cover-3","Zone",7,0.0370426065162907,0
8,2021103110,362,"DEN","WAS","2nd",3,"Cover-3","Zone",7,0.0146031746031746,0
8,2021103110,398,"DEN","WAS","3rd",3,"Cover-1","Man",8,0.0328011204481793,0
8,2021103110,454,"DEN","WAS","1st",20,"Cover-2","Zone",6,0.0147783251231527,0
8,2021103110,530,"DEN","WAS","3rd",29,"Quarters","Zone",6,0.0117913832199547,0
8,2021103110,957,"DEN","WAS","2nd",4,"Cover-3","Zone",6,0.0181609195402299,0
8,2021103110,986,"DEN","WAS","1st",10,"Cover-1","Man",8,0.0452154195011338,0
8,2021103110,1372,"DEN","WAS","1st",10,"Cover-3","Zone",7,0.0475933075933076,0
8,2021103110,1459,"DEN","WAS","1st",10,"Cover-3","Zone",7,0.0247619047619048,0
8,2021103110,1500,"DEN","WAS","1st",10,"Cover-3","Zone",6,0.0125274725274725,0
1,2021091204,90,"DET","SF","1st",10,"Cover-1","Man",7,0.0453235653235653,0
1,2021091204,135,"DET","SF","2nd",8,"Cover-3","Zone",5,0.0171164021164021,1
1,2021091204,157,"DET","SF","3rd",8,"Cover-3","Zone",5,0.0132171893147503,0
1,2021091204,282,"DET","SF","1st",10,"Cover-3","Zone",6,0.0141880341880342,0
1,2021091204,328,"DET","SF","3rd",18,"Cover-3","Zone",6,0.00787456445993031,0
1,2021091204,596,"DET","SF","1st",10,"Cover-3","Zone",6,0.0279569892473118,0
1,2021091204,660,"DET","SF","2nd",3,"Cover-3","Zone",7,0.0176666666666667,0
1,2021091204,693,"DET","SF","1st",10,"Cover-3","Zone",8,0.0187585034013605,0
1,2021091204,712,"DET","SF","2nd",20,"Cover-3","Zone",7,0.0138835978835979,0
1,2021091204,736,"DET","SF","3rd",8,"Cover-1","Man",6,0.0169467787114846,0
2,2021092000,76,"DET","GB","2nd",9,"Cover-3","Zone",6,0.0126267281105991,0
2,2021092000,105,"DET","GB","3rd",1,"Cover-3","Zone",8,0.0255803571428571,0
2,2021092000,134,"DET","GB","1st",10,"Cover-3","Zone",8,0.0412355212355212,0
2,2021092000,201,"DET","GB","2nd",5,"Red Zone","Other",7,0.0138285714285714,0
2,2021092000,579,"DET","GB","1st",10,"Cover-6","Zone",6,0.014021164021164,0
2,2021092000,624,"DET","GB","1st",10,"Cover-3","Zone",6,0.0152625152625153,0
2,2021092000,750,"DET","GB","1st",25,"Cover-6","Zone",6,0.0203304178814383,0
2,2021092000,817,"DET","GB","3rd",9,"Cover-1","Man",5,0.0106069094304388,0
2,2021092000,1028,"DET","GB","2nd",4,"Quarters","Zone",7,0.0321477162293489,0
2,2021092000,1073,"DET","GB","2nd",7,"Cover-3","Zone",6,0.0124063492063492,0
3,2021092602,55,"DET","BAL","1st",10,"Cover-1","Man",8,0.0285420340975897,0
3,2021092602,79,"DET","BAL","2nd",10,"Cover-0","Man",7,0.0451082251082251,0
3,2021092602,140,"DET","BAL","1st",10,"Cover-2","Zone",7,0.0162962962962963,0
3,2021092602,183,"DET","BAL","3rd",9,"Cover-1","Man",6,0.0285986394557823,1
3,2021092602,386,"DET","BAL","3rd",6,"Cover-2","Zone",7,0.0163455149501661,0
3,2021092602,653,"DET","BAL","2nd",8,"Cover-3","Zone",8,0.0456009070294785,0
3,2021092602,677,"DET","BAL","3rd",5,"Cover-1","Man",5,0.0161904761904762,0
3,2021092602,981,"DET","BAL","1st",10,"Cover-1","Man",8,0.0219144800777454,0
3,2021092602,1058,"DET","BAL","3rd",8,"Cover-3","Zone",5,0.0167272727272727,0
3,2021092602,1301,"DET","BAL","1st",10,"Cover-1","Man",6,0.0148694316436252,0
4,2021100302,401,"DET","CHI","2nd",5,"Cover-6","Zone",7,0.0207469654528478,0
4,2021100302,467,"DET","CHI","1st",10,"Cover-6","Zone",6,0.0139313399778516,0
4,2021100302,580,"DET","CHI","2nd",11,"Cover-3","Zone",6,0.013078231292517,1
4,2021100302,972,"DET","CHI","1st",10,"Cover-3","Zone",7,0.0324466338259442,0
4,2021100302,1038,"DET","CHI","3rd",2,"Cover-2","Zone",7,0.0268398268398268,1
4,2021100302,1092,"DET","CHI","1st",10,"Cover-1","Man",6,0.0213333333333333,0
4,2021100302,1137,"DET","CHI","3rd",2,"Cover-1","Man",7,0.0155151515151515,0
4,2021100302,1172,"DET","CHI","1st",5,"Cover-0","Man",7,0.0436842105263158,0
4,2021100302,1215,"DET","CHI","3rd",7,"Red Zone","Other",6,0.0116602316602317,0
4,2021100302,1236,"DET","CHI","4th/2pc",5,"Red Zone","Other",7,0.0277584204413473,1
5,2021101005,101,"DET","MIN","1st",10,"Cover-6","Zone",6,0.0179047619047619,0
5,2021101005,167,"DET","MIN","1st",10,"Cover-3","Zone",8,0.0398228128460687,0
5,2021101005,201,"DET","MIN","1st",10,"Cover-6","Zone",7,0.0249062049062049,0
5,2021101005,225,"DET","MIN","1st",10,"Cover-1","Man",6,0.0166537966537967,0
5,2021101005,268,"DET","MIN","3rd",9,"Cover-3","Zone",6,0.0113997113997114,0
5,2021101005,575,"DET","MIN","1st",10,"Cover-3","Zone",7,0.0337060041407867,0
5,2021101005,620,"DET","MIN","3rd",5,"Cover-1","Man",6,0.0133577533577534,0
5,2021101005,716,"DET","MIN","1st",10,"Quarters","Zone",7,0.0428747795414462,0
5,2021101005,788,"DET","MIN","1st",10,"Cover-6","Zone",6,0.0134670008354219,0
5,2021101005,807,"DET","MIN","2nd",18,"Cover-1","Man",5,0.00861904761904761,1
6,2021101704,83,"DET","CIN","2nd",7,"Cover-3","Zone",6,0.0321303258145363,0
6,2021101704,162,"DET","CIN","3rd",16,"Cover-3","Zone",5,0.0155411255411255,0
6,2021101704,478,"DET","CIN","3rd",10,"Quarters","Zone",7,0.02002442002442,0
6,2021101704,746,"DET","CIN","1st",10,"Cover-3","Zone",6,0.0148253968253968,0
6,2021101704,776,"DET","CIN","2nd",20,"Cover-6","Zone",6,0.0156499356499356,0
6,2021101704,1041,"DET","CIN","2nd",7,"Cover-3","Zone",6,0.0221835075493612,0
6,2021101704,1138,"DET","CIN","1st",10,"Cover-3","Zone",7,0.0146850998463902,0
6,2021101704,1188,"DET","CIN","3rd",4,"Cover-1","Man",7,0.0238402457757296,0
6,2021101704,1210,"DET","CIN","4th/2pc",4,"Cover-6","Zone",7,0.0129979879275654,0
6,2021101704,1345,"DET","CIN","1st",10,"Cover-3","Zone",6,0.0273015873015873,0
7,2021102406,96,"DET","LA","3rd",3,"Cover-2","Zone",7,0.0125170068027211,0
7,2021102406,120,"DET","LA","1st",10,"Cover-6","Zone",6,0.0220408163265306,0
7,2021102406,325,"DET","LA","3rd",7,"Quarters","Zone",5,0.0223308270676692,0
7,2021102406,460,"DET","LA","3rd",8,"Cover-3","Zone",5,0.0133333333333333,0
7,2021102406,825,"DET","LA","2nd",9,"Cover-6","Zone",6,0.021784345922277,0
7,2021102406,896,"DET","LA","1st",10,"Quarters","Zone",5,0.00847117794486215,0
7,2021102406,990,"DET","LA","2nd",17,"Cover-3","Zone",7,0.0148739495798319,0
7,2021102406,1433,"DET","LA","1st",10,"Cover-3","Zone",6,0.0277477477477478,1
7,2021102406,1973,"DET","LA","1st",10,"Cover-1","Man",6,0.0131578947368421,0
7,2021102406,1997,"DET","LA","1st",10,"Cover-3","Zone",5,0.0118253968253968,0
8,2021103104,62,"DET","PHI","1st",10,"Cover-3","Zone",6,0.0251820728291316,0
8,2021103104,128,"DET","PHI","3rd",5,"Cover-1","Man",6,0.011344537815126,0
8,2021103104,268,"DET","PHI","1st",10,"Cover-3","Zone",6,0.0111213517665131,0
8,2021103104,292,"DET","PHI","2nd",3,"Cover-3","Zone",6,0.0226984126984127,0
8,2021103104,342,"DET","PHI","2nd",9,"Cover-3","Zone",6,0.0116117216117216,0
8,2021103104,787,"DET","PHI","3rd",10,"Cover-3","Zone",6,0.0161737677527151,0
8,2021103104,1049,"DET","PHI","2nd",12,"Cover-0","Man",7,0.0280952380952381,0
8,2021103104,1073,"DET","PHI","3rd",7,"Cover-1","Man",6,0.0297478991596639,0
8,2021103104,1167,"DET","PHI","1st",10,"Cover-3","Zone",6,0.0378861788617886,0
8,2021103104,1212,"DET","PHI","2nd",15,"Cover-6","Zone",6,0.0161688311688312,0
1,2021091211,283,"GB","NO","2nd",11,"Cover-2","Zone",6,0.00771121351766514,0
1,2021091211,307,"GB","NO","3rd",7,"Cover-1","Man",4,0.0140222897669706,0
1,2021091211,393,"GB","NO","2nd",9,"Quarters","Zone",7,0.0187153931339978,0
1,2021091211,421,"GB","NO","3rd",9,"Cover-3","Zone",5,0.00972125435540068,1
1,2021091211,902,"GB","NO","1st",10,"2-Man","Man",7,0.0301465201465201,0
1,2021091211,921,"GB","NO","2nd",21,"Quarters","Zone",5,0.00835374149659863,0
1,2021091211,945,"GB","NO","3rd",14,"Quarters","Zone",6,0.015124716553288,0
1,2021091211,1443,"GB","NO","1st",10,"Cover-1","Man",6,0.0176666666666667,0
1,2021091211,1493,"GB","NO","2nd",10,"Cover-3","Zone",5,0.0215873015873016,0
1,2021091211,1550,"GB","NO","1st",10,"2-Man","Man",4,0.0114529914529915,0
2,2021092000,325,"GB","DET","1st",10,"Quarters","Zone",6,0.0220238095238095,0
2,2021092000,354,"GB","DET","1st",10,"Cover-2","Zone",6,0.007296918767507,0
2,2021092000,924,"GB","DET","1st",10,"Quarters","Zone",7,0.0184126984126984,0
2,2021092000,946,"GB","DET","2nd",10,"Cover-2","Zone",5,0.00683087027914613,0
2,2021092000,970,"GB","DET","3rd",5,"Cover-3","Zone",6,0.0123642439431913,0
2,2021092000,1357,"GB","DET","1st",10,"Cover-1","Man",6,0.0280238095238095,0
2,2021092000,1491,"GB","DET","2nd",1,"Cover-0","Man",9,0.051984126984127,0
2,2021092000,1873,"GB","DET","2nd",7,"Cover-3","Zone",6,0.0286904761904762,0
2,2021092000,1923,"GB","DET","2nd",2,"Cover-1","Man",6,0.0171221532091097,0
2,2021092000,1942,"GB","DET","3rd",12,"Cover-1","Man",6,0.0104761904761905,0
3,2021092613,98,"GB","SF","3rd",3,"Cover-1","Man",6,0.0202678571428571,0
3,2021092613,187,"GB","SF","2nd",14,"Cover-3","Zone",6,0.0129453262786596,0
3,2021092613,471,"GB","SF","1st",10,"Cover-3","Zone",8,0.0263492063492063,0
3,2021092613,495,"GB","SF","1st",10,"Quarters","Zone",6,0.0191090629800307,0
3,2021092613,527,"GB","SF","2nd",8,"Quarters","Zone",6,0.0188612836438923,0
3,2021092613,602,"GB","SF","3rd",6,"Cover-2","Zone",5,0.0101970443349754,0
3,2021092613,858,"GB","SF","3rd",4,"Cover-1","Man",5,0.0111399711399711,0
3,2021092613,931,"GB","SF","2nd",8,"Cover-1","Man",7,0.04281284606866,0
3,2021092613,970,"GB","SF","3rd",8,"Cover-3","Zone",5,0.0155490767735666,0
3,2021092613,1141,"GB","SF","3rd",4,"Red Zone","Other",5,0.0244761904761905,0
4,2021100312,290,"GB","PIT","1st",10,"Cover-3","Zone",7,0.0237766830870279,0
4,2021100312,377,"GB","PIT","2nd",7,"Cover-1","Man",7,0.0256825396825397,0
4,2021100312,401,"GB","PIT","1st",10,"Cover-6","Zone",6,0.00681904761904762,0
4,2021100312,452,"GB","PIT","3rd",3,"Cover-3","Zone",6,0.00974025974025974,0
4,2021100312,646,"GB","PIT","2nd",3,"Cover-1","Man",8,0.0397006802721088,0
4,2021100312,690,"GB","PIT","1st",10,"Cover-2","Zone",6,0.0204010025062657,0
4,2021100312,712,"GB","PIT","2nd",10,"Cover-2","Zone",5,0.0188159588159588,0
4,2021100312,770,"GB","PIT","2nd",6,"Cover-3","Zone",7,0.0167287784679089,1
4,2021100312,792,"GB","PIT","3rd",6,"Cover-2","Zone",4,0.0155952380952381,0
4,2021100312,816,"GB","PIT","1st",10,"Cover-1","Man",7,0.0289093701996928,0
5,2021101002,154,"GB","CIN","2nd",7,"Cover-2","Zone",7,0.0179076479076479,0
5,2021101002,176,"GB","CIN","3rd",7,"2-Man","Man",6,0.0125561029009305,0
5,2021101002,317,"GB","CIN","1st",10,"Cover-1","Man",7,0.0252142857142857,0
5,2021101002,341,"GB","CIN","1st",10,"Quarters","Zone",6,0.0188758782201405,0
5,2021101002,484,"GB","CIN","2nd",10,"Cover-1","Man",6,0.0149859943977591,0
5,2021101002,506,"GB","CIN","3rd",10,"Cover-3","Zone",5,0.0122092115534738,0
5,2021101002,808,"GB","CIN","1st",10,"Cover-1","Man",7,0.0268671679197995,0
5,2021101002,896,"GB","CIN","3rd",12,"Quarters","Zone",5,0.0168849206349206,0
5,2021101002,920,"GB","CIN","1st",10,"Cover-3","Zone",7,0.0317176870748299,0
5,2021101002,968,"GB","CIN","2nd",10,"Cover-1","Man",7,0.0245238095238095,0
