"week","gameId","playId","frameId","event","player","player_pos","color","officialPosition","x","y","oe","prob","desc_play"
1,2021091207,3828,13,"None",44848,"defense","pink","SS",96.74,32.32,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",46250,"defense","pink","OLB",78.63,17.96,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",47816,"defense","pink","CB",80.32,17.12,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",47848,"defense","pink","DE",78.94,26.25,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",48032,"defense","pink","DE",78.66,21.82,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",49410,"defense","pink","FS",90.55,18.01,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",52416,"defense","pink","ILB",83.2,19.14,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",53565,"defense","pink","CB",80.31,36.72,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",53639,"defense","pink","OLB",78.48,29,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",37079,"offense","lightblue","WR",78.78,37.36,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",43334,"offense","lightblue","RB",74.11,26.43,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",43556,"offense","lightblue","WR",79.3,17.6,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",45355,"offense","lightblue","TE",77.72,18.62,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,13,"None",53074,"offense","lightblue","WR",79.09,14.3,1.40651766245491,0.991040199763367,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",38538,"qb","yellow","QB",73.66,24.14,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",35472,"line","green","G",77.13,25.73,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",38629,"line","green","C",77.57,23.69,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",40124,"line","green","G",76.44,20.92,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",41237,"line","green","T",76.11,27.43,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",47865,"line","green","G",76.96,22.09,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",40008,"defense","pink","CB",87.41,12.09,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",42427,"defense","pink","ILB",81.46,25.38,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",44848,"defense","pink","SS",96.92,32.5,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",46250,"defense","pink","OLB",78.41,17.81,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",47816,"defense","pink","CB",80.4,17.23,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",47848,"defense","pink","DE",78.64,26.28,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",48032,"defense","pink","DE",78.33,21.95,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",49410,"defense","pink","FS",90.64,17.95,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",52416,"defense","pink","ILB",83.22,18.93,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",53565,"defense","pink","CB",80.39,36.89,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",53639,"defense","pink","OLB",78.07,28.96,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",37079,"offense","lightblue","WR",79.08,37.56,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",43334,"offense","lightblue","RB",74.12,26.58,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",43556,"offense","lightblue","WR",79.56,17.8,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",45355,"offense","lightblue","TE",77.71,18.49,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,14,"None",53074,"offense","lightblue","WR",79.53,14.15,1.16342948471928,0.829164364121425,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",38538,"qb","yellow","QB",73.5,24.19,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",35472,"line","green","G",77.05,25.78,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",38629,"line","green","C",77.38,23.64,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",40124,"line","green","G",76.28,20.93,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",41237,"line","green","T",75.89,27.49,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",47865,"line","green","G",76.82,22.07,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",40008,"defense","pink","CB",87.55,11.94,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",42427,"defense","pink","ILB",81.21,25.49,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",44848,"defense","pink","SS",97.11,32.7,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",46250,"defense","pink","OLB",78.18,17.65,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",47816,"defense","pink","CB",80.49,17.37,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",47848,"defense","pink","DE",78.33,26.34,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",48032,"defense","pink","DE",77.99,22.09,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",49410,"defense","pink","FS",90.74,17.88,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",52416,"defense","pink","ILB",83.25,18.7,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",53565,"defense","pink","CB",80.49,37.09,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",53639,"defense","pink","OLB",77.63,28.9,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",37079,"offense","lightblue","WR",79.42,37.78,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",43334,"offense","lightblue","RB",74.12,26.77,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",43556,"offense","lightblue","WR",79.86,18.03,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",45355,"offense","lightblue","TE",77.68,18.34,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,15,"None",53074,"offense","lightblue","WR",80,13.97,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",38538,"qb","yellow","QB",73.33,24.23,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",35472,"line","green","G",76.96,25.83,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",38629,"line","green","C",77.2,23.59,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",40124,"line","green","G",76.09,20.94,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",41237,"line","green","T",75.67,27.56,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",47865,"line","green","G",76.69,22.06,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",40008,"defense","pink","CB",87.7,11.76,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",42427,"defense","pink","ILB",80.97,25.62,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",44848,"defense","pink","SS",97.31,32.93,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",46250,"defense","pink","OLB",77.93,17.49,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",47816,"defense","pink","CB",80.63,17.54,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",47848,"defense","pink","DE",78.01,26.41,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",48032,"defense","pink","DE",77.63,22.22,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",49410,"defense","pink","FS",90.85,17.79,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",52416,"defense","pink","ILB",83.29,18.46,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",53565,"defense","pink","CB",80.61,37.32,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",53639,"defense","pink","OLB",77.19,28.81,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",37079,"offense","lightblue","WR",79.8,38.03,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",43334,"offense","lightblue","RB",74.11,26.97,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",43556,"offense","lightblue","WR",80.18,18.28,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",45355,"offense","lightblue","TE",77.64,18.17,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,16,"None",53074,"offense","lightblue","WR",80.52,13.77,1.07019947188348,0.658232084978744,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",38538,"qb","yellow","QB",73.13,24.27,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",35472,"line","green","G",76.84,25.88,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",38629,"line","green","C",77.02,23.55,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",40124,"line","green","G",75.9,20.95,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",41237,"line","green","T",75.44,27.6,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",47865,"line","green","G",76.55,22.07,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",40008,"defense","pink","CB",87.87,11.58,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",42427,"defense","pink","ILB",80.73,25.77,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",44848,"defense","pink","SS",97.53,33.18,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",46250,"defense","pink","OLB",77.66,17.33,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",47816,"defense","pink","CB",80.86,17.76,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",47848,"defense","pink","DE",77.69,26.49,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",48032,"defense","pink","DE",77.27,22.35,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",49410,"defense","pink","FS",90.99,17.69,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",52416,"defense","pink","ILB",83.35,18.2,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",53565,"defense","pink","CB",80.75,37.56,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",53639,"defense","pink","OLB",76.73,28.73,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",37079,"offense","lightblue","WR",80.23,38.3,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",43334,"offense","lightblue","RB",74.09,27.18,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",43556,"offense","lightblue","WR",80.54,18.54,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",45355,"offense","lightblue","TE",77.6,18,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,17,"None",53074,"offense","lightblue","WR",81.08,13.55,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",38538,"qb","yellow","QB",72.91,24.31,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",35472,"line","green","G",76.71,25.92,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",38629,"line","green","C",76.83,23.51,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",40124,"line","green","G",75.7,20.97,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",41237,"line","green","T",75.2,27.63,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",47865,"line","green","G",76.41,22.09,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",40008,"defense","pink","CB",88.03,11.38,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",42427,"defense","pink","ILB",80.5,25.95,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",44848,"defense","pink","SS",97.75,33.44,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",46250,"defense","pink","OLB",77.38,17.16,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",47816,"defense","pink","CB",81.09,17.98,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",47848,"defense","pink","DE",77.37,26.59,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",48032,"defense","pink","DE",76.9,22.48,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",49410,"defense","pink","FS",91.14,17.58,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",52416,"defense","pink","ILB",83.44,17.95,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",53565,"defense","pink","CB",80.95,37.79,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",53639,"defense","pink","OLB",76.29,28.65,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",37079,"offense","lightblue","WR",80.69,38.61,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",43334,"offense","lightblue","RB",74.04,27.4,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",43556,"offense","lightblue","WR",80.94,18.8,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",45355,"offense","lightblue","TE",77.56,17.79,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,18,"None",53074,"offense","lightblue","WR",81.67,13.31,1.09425190138894,0.708081859373325,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",38538,"qb","yellow","QB",72.68,24.33,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",35472,"line","green","G",76.55,25.95,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",38629,"line","green","C",76.63,23.48,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",40124,"line","green","G",75.5,20.98,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",41237,"line","green","T",74.95,27.63,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",47865,"line","green","G",76.27,22.12,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",40008,"defense","pink","CB",88.21,11.17,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
1,2021091207,3828,19,"None",42427,"defense","pink","ILB",80.28,26.16,1.14083647024477,0.793670982955391,"(9:22) (No Huddle, Shotgun) R.Tannehill sacked at ARI 41 for -10 yards (M.Dogbe)."
